Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS010189,11.2350,-6.8662,5.380e-19,5.027e-19,3.059e-19,0.0,-5.81,0
BottomS010190,11.2559,-6.8865,3.405e-20,4.013e-20,4.081e-20,0.001,-5.44,0
BottomS010192,11.2159,-6.8371,1.014e-18,1.543e-18,2.585e-18,0.001,-4.21,0
BottomS010194,11.2386,-6.8669,6.056e-19,9.853e-19,1.942e-18,0.0,-5.45,0
BottomS010195,11.2445,-6.8608,3.285e-18,8.500e-18,4.380e-17,-0.0,-5.65,0
BottomS010196,11.2275,-6.8656,2.888e-19,2.774e-19,1.892e-19,0.001,-4.77,0
BottomS010200,11.2122,-6.8775,3.153e-17,2.387e-17,9.656e-18,0.0,-4.26,0
BottomS010201,11.2324,-6.8860,2.312e-19,2.540e-19,2.184e-19,0.0,-4.94,0
BottomS010202,11.2127,-6.8410,1.082e-18,2.627e-18,1.215e-17,0.001,-3.61,0
BottomS010203,11.2318,-6.8931,2.175e-19,2.213e-19,1.591e-19,0.001,-4.98,0
BottomS010205,11.2108,-6.8440,3.247e-18,7.220e-18,2.768e-17,-0.0,-3.77,0
BottomS010206,11.2086,-6.8669,5.676e-19,5.460e-19,3.602e-19,0.0,-3.55,0
BottomS010207,11.2197,-6.8490,2.351e-18,1.923e-18,9.248e-19,0.001,-3.55,0
BottomS010208,11.2048,-6.8473,1.172e-20,1.449e-20,1.570e-20,0.0,-3.51,0
BottomS010212,11.2433,-6.8438,2.655e-18,2.296e-18,1.245e-18,0.001,-5.17,0
BottomS010213,11.2206,-6.8710,1.984e-18,3.513e-18,8.503e-18,0.0,-4.17,0
BottomS010214,11.2305,-6.8393,1.501e-18,2.664e-18,6.168e-18,0.001,-4.63,0
BottomS010216,11.2200,-6.8618,4.586e-19,4.529e-19,3.255e-19,0.0,-3.55,0
BottomS010218,11.2344,-6.8562,6.782e-20,7.593e-20,7.085e-20,0.0,-5.48,0
BottomS010220,11.2236,-6.8416,1.181e-18,1.912e-18,3.818e-18,-0.001,-4.29,0
BottomS010222,11.2383,-6.8910,8.365e-19,7.665e-19,4.812e-19,-0.0,-5.51,0
BottomS010223,11.2104,-6.8758,1.364e-18,2.389e-18,5.397e-18,-0.001,-3.94,0
BottomS010224,11.2586,-6.8753,3.862e-19,6.457e-19,1.340e-18,-0.0,-5.54,0
BottomS010227,11.2150,-6.8720,3.542e-18,3.162e-18,1.863e-18,0.001,-3.56,0
BottomS010228,11.2033,-6.8719,2.658e-18,4.807e-18,1.156e-17,-0.0,-3.92,0
BottomS010230,11.2102,-6.8662,3.115e-18,2.648e-18,1.387e-18,0.0,-3.64,0
BottomS010231,11.2288,-6.8628,2.159e-20,2.754e-20,3.229e-20,0.0,-5.41,0
BottomS010233,11.2010,-6.8481,1.584e-18,1.445e-18,8.458e-19,-0.0,-3.53,0
BottomS010234,11.2229,-6.8603,5.194e-20,6.138e-20,5.977e-20,0.0,-4.24,0
BottomS010235,11.2245,-6.8788,3.023e-20,3.604e-20,3.698e-20,0.0,-4.65,0
BottomS010237,11.1940,-6.8476,1.775e-18,1.545e-18,8.424e-19,0.0,-3.59,0
BottomS010238,11.2325,-6.8498,2.556e-19,2.637e-19,2.007e-19,0.0,-4.73,0
BottomS010239,11.2436,-6.8587,1.290e-18,1.951e-18,3.292e-18,-0.001,-5.69,0
BottomS010241,11.2510,-6.8368,5.718e-20,6.814e-20,7.109e-20,-0.001,-5.24,0
BottomS010242,11.2171,-6.8421,5.509e-19,5.129e-19,3.300e-19,0.001,-3.85,0
BottomS010243,11.2429,-6.8609,9.138e-14,7.887e-14,4.164e-14,-0.0,-5.04,1
BottomS010244,11.2593,-6.8807,8.564e-18,2.284e-17,1.305e-16,0.001,-5.66,0
BottomS010245,11.2288,-6.8403,2.616e-19,2.676e-19,1.981e-19,0.0,-4.41,0
BottomS010246,11.2358,-6.8941,1.612e-18,1.500e-18,9.178e-19,0.0,-5.22,0
BottomS010248,11.2391,-6.8735,1.663e-19,1.707e-19,1.284e-19,0.0,-5.57,0
BottomS010251,11.2408,-6.8631,2.277e-14,1.552e-14,5.105e-15,-0.0,-5.39,0
BottomS010254,11.2354,-6.8568,1.593e-19,1.653e-19,1.319e-19,-0.0,-5.62,0
BottomS010258,11.2515,-6.8471,2.446e-18,4.234e-18,9.902e-18,-0.0,-5.7,0
BottomS010259,11.2296,-6.8546,1.415e-17,1.048e-17,4.098e-18,-0.0,-4.72,0
BottomS010260,11.2382,-6.8451,4.146e-18,3.357e-18,1.535e-18,0.001,-5.23,0
BottomS010261,11.2524,-6.8716,5.537e-19,5.200e-19,3.324e-19,-0.0,-5.69,0
BottomS010262,11.2253,-6.8711,9.350e-20,9.702e-20,7.432e-20,-0.0,-4.42,0
BottomS010264,11.2246,-6.8639,2.475e-19,2.521e-19,1.913e-19,0.0,-4.48,0
BottomS010265,11.2158,-6.8741,1.050e-18,9.504e-19,5.662e-19,0.0,-4.33,0
BottomS010268,11.2131,-6.8633,1.032e-19,1.120e-19,9.611e-20,0.0,-3.63,0
BottomS010270,11.2218,-6.8602,1.368e-19,1.512e-19,1.288e-19,0.0,-3.42,0
BottomS010273,11.2241,-6.8406,1.295e-18,1.140e-18,6.266e-19,-0.001,-4.28,0
BottomS010274,11.2221,-6.8645,6.032e-19,9.913e-19,2.004e-18,0.001,-4.37,0
BottomS010279,11.2232,-6.8753,1.128e-20,1.556e-20,2.189e-20,-0.001,-4.03,0
BottomS010280,11.2137,-6.8427,9.074e-18,7.424e-18,3.427e-18,-0.0,-4.19,0
BottomS010283,11.1897,-6.8596,1.794e-19,1.818e-19,1.361e-19,0.0,-3.6,0
BottomS010284,11.2401,-6.8661,1.743e-19,1.838e-19,1.479e-19,0.0,-5.78,0
BottomS010285,11.2213,-6.8776,1.356e-18,1.949e-18,3.061e-18,-0.0,-4.18,0
BottomS010286,11.2181,-6.8410,8.812e-19,1.569e-18,3.836e-18,0.0,-4.39,0
BottomS010288,11.2307,-6.8603,2.316e-18,4.045e-18,9.360e-18,0.0,-5.72,0
BottomS010290,11.2202,-6.8588,3.048e-20,3.595e-20,3.684e-20,-0.0,-3.86,0
BottomS010291,11.2310,-6.8805,2.692e-18,2.175e-18,1.002e-18,-0.001,-5.01,0
BottomS010293,11.2226,-6.8517,4.235e-14,3.039e-14,1.121e-14,-0.0,-4.16,0
BottomS010294,11.2102,-6.8381,1.863e-19,1.954e-19,1.582e-19,-0.0,-3.81,0
BottomS010296,11.2334,-6.8540,5.717e-19,5.664e-19,4.022e-19,0.001,-5.23,0
BottomS010297,11.2590,-6.8576,4.052e-18,3.384e-18,1.729e-18,0.0,-5.39,0
BottomS010298,11.2105,-6.8657,2.119e-18,1.829e-18,9.900e-19,-0.001,-3.65,0
BottomS010300,11.2496,-6.8810,2.389e-18,2.037e-18,1.029e-18,0.0,-5.61,0
BottomS010301,11.2419,-6.8646,4.046e-18,8.716e-18,3.049e-17,-0.001,-5.41,0
BottomS010305,11.2325,-6.8548,5.289e-20,5.610e-20,4.711e-20,-0.0,-4.76,0
BottomS010306,11.2374,-6.8633,1.085e-20,1.478e-20,2.002e-20,-0.0,-5.25,0
BottomS010307,11.2363,-6.8590,2.717e-18,2.359e-18,1.282e-18,-0.0,-5.21,0
BottomS010311,11.2516,-6.8777,2.224e-18,4.182e-18,1.134e-17,0.0,-5.64,0
BottomS010312,11.1975,-6.8733,2.816e-20,3.357e-20,3.560e-20,0.0,-3.43,0
BottomS010313,11.2267,-6.8747,1.551e-18,1.364e-18,7.560e-19,-0.0,-4.76,0
BottomS010314,11.2462,-6.8644,8.520e-18,6.764e-18,3.098e-18,0.001,-5.69,0
BottomS010315,11.2018,-6.8460,4.546e-20,5.396e-20,5.560e-20,-0.0,-3.65,0
BottomS010316,11.2095,-6.8521,6.535e-18,5.423e-18,2.688e-18,0.001,-3.51,0
BottomS010317,11.1928,-6.8453,5.612e-18,4.639e-18,2.279e-18,0.001,-3.54,0
BottomS010318,11.2227,-6.8557,1.103e-19,1.234e-19,1.071e-19,0.0,-4.08,0
BottomS010322,11.2175,-6.8818,4.233e-20,5.125e-20,5.644e-20,-0.001,-4.07,0
BottomS010323,11.2352,-6.8882,2.233e-14,1.509e-14,4.952e-15,0.0,-5.24,0
BottomS010329,11.2306,-6.8990,1.286e-18,1.147e-18,6.440e-19,-0.0,-4.79,0
BottomS010332,11.2334,-6.8600,3.060e-19,3.006e-19,2.036e-19,-0.0,-5.77,0
BottomS010335,11.2214,-6.8757,3.873e-20,4.493e-20,4.475e-20,0.0,-4.22,0
BottomS010336,11.2340,-6.8723,2.562e-20,3.009e-20,3.029e-20,-0.0,-5.6,0
BottomS010338,11.2042,-6.8448,2.077e-18,1.710e-18,8.428e-19,0.0,-3.66,0
BottomS010340,11.2477,-6.8739,3.242e-19,3.230e-19,2.354e-19,0.001,-5.44,0
BottomS010341,11.2235,-6.8430,3.456e-19,3.521e-19,2.729e-19,-0.0,-4.24,0
BottomS010343,11.2114,-6.8598,1.405e-20,1.726e-20,1.976e-20,0.0,-3.67,0
BottomS010346,11.2112,-6.8902,3.622e-19,3.535e-19,2.494e-19,-0.001,-4.25,0
BottomS010347,11.2152,-6.8858,4.952e-20,5.721e-20,5.403e-20,0.001,-4.39,0
BottomS010352,11.2237,-6.8650,8.246e-20,8.612e-20,6.871e-20,0.0,-4.41,0
BottomS010356,11.2487,-6.8814,1.342e-19,1.550e-19,1.489e-19,-0.0,-5.48,0
BottomS010360,11.1968,-6.8227,1.184e-18,1.144e-18,7.815e-19,-0.0,-3.73,0
BottomS010365,11.2078,-6.8740,5.619e-18,4.820e-18,2.476e-18,0.001,-3.73,0
BottomS010369,11.2357,-6.8402,4.962e-19,4.459e-19,2.661e-19,0.001,-4.74,0
BottomS010370,11.2177,-6.8653,1.745e-20,2.223e-20,2.641e-20,0.001,-3.78,0
BottomS010371,11.2435,-6.8537,1.701e-18,3.036e-18,7.177e-18,-0.0,-5.84,0
BottomS010375,11.2423,-6.8843,1.904e-14,1.292e-14,4.359e-15,0.0,-5.56,0
BottomS010376,11.2477,-6.8483,9.528e-19,8.351e-19,4.652e-19,-0.0,-5.61,0
BottomS010378,11.2492,-6.8782,1.300e-18,1.970e-18,3.275e-18,-0.0,-5.77,0
BottomS010379,11.2242,-6.8636,1.926e-18,1.698e-18,9.354e-19,0.001,-3.98,0
BottomS010380,11.2079,-6.8403,5.569e-19,5.121e-19,3.084e-19,-0.001,-3.83,0
BottomS010382,11.2144,-6.8540,4.852e-19,4.366e-19,2.557e-19,0.001,-3.95,0
BottomS010383,11.2218,-6.8647,2.931e-20,3.732e-20,4.515e-20,0.0,-3.5,0
BottomS010385,11.2505,-6.8881,3.066e-20,3.632e-20,3.607e-20,0.0,-5.65,0
BottomS010386,11.2217,-6.8782,2.877e-17,2.123e-17,8.426e-18,-0.0,-4.48,0
BottomS010387,11.2567,-6.8524,4.776e-18,4.042e-18,2.054e-18,0.001,-5.6,0
BottomS010389,11.2469,-6.8595,9.191e-18,7.515e-18,3.561e-18,0.0,-5.58,0
BottomS010391,11.2196,-6.8849,1.566e-19,1.660e-19,1.341e-19,-0.001,-4.24,0
BottomS010392,11.2269,-6.8649,3.668e-17,2.541e-17,9.021e-18,-0.0,-6.28,0
BottomS010393,11.2269,-6.8648,4.900e-17,3.582e-17,1.383e-17,-0.0,-5.58,0
BottomS010394,11.2268,-6.8650,7.379e-18,6.061e-18,2.901e-18,-0.0,-5.7,0
BottomS010395,11.2268,-6.8650,1.305e-17,1.092e-17,5.632e-18,0.001,-5.56,0
BottomS010397,11.2889,-6.8197,6.689e-14,5.482e-14,2.646e-14,0.0,-5.0,1
BottomS010399,11.1902,-6.9357,8.453e-19,8.053e-19,5.224e-19,0.0,-4.46,0
BottomS010401,11.2539,-6.7956,1.130e-17,2.631e-17,1.140e-16,0.001,-4.77,0
BottomS010402,11.2396,-6.9369,9.892e-19,1.526e-18,2.655e-18,0.001,-4.81,0
BottomS010403,11.2602,-6.7986,1.550e-20,1.971e-20,2.298e-20,0.0,-4.81,0
BottomS010406,11.1573,-6.9002,7.123e-19,6.314e-19,3.579e-19,0.0,-4.12,0
BottomS010409,11.2765,-6.8015,7.441e-20,7.994e-20,6.874e-20,0.0,-4.86,0
BottomS010412,11.3266,-6.8363,4.503e-19,4.374e-19,2.845e-19,0.0,-5.12,0
BottomS010416,11.2186,-6.7750,1.427e-20,1.810e-20,2.203e-20,-0.0,-4.47,0
BottomS010427,11.1395,-6.9019,7.456e-19,1.373e-18,3.385e-18,-0.0,-4.1,0
BottomS010435,11.1823,-6.9339,1.178e-18,2.367e-18,7.142e-18,-0.0,-4.38,0
BottomS010436,11.3200,-6.8229,1.090e-19,1.112e-19,8.193e-20,0.0,-5.2,0
BottomS010438,11.1288,-6.8214,2.803e-20,3.568e-20,4.071e-20,0.0,-3.89,0
BottomS010443,11.2946,-6.8264,1.155e-18,2.039e-18,4.852e-18,0.0,-5.15,0
BottomS010450,11.2517,-6.9379,1.450e-18,2.841e-18,8.228e-18,0.001,-4.9,0
BottomS010453,11.1318,-6.8914,1.718e-19,2.631e-19,4.640e-19,0.0,-4.03,0
BottomS010455,11.2574,-6.7943,3.465e-20,4.217e-20,4.587e-20,-0.0,-4.73,0
BottomS010459,11.3185,-6.8308,1.116e-20,1.567e-20,2.234e-20,-0.001,-5.16,0
BottomS010463,11.2365,-6.8048,1.874e-18,3.157e-18,6.860e-18,0.001,-4.65,0
BottomS010464,11.2123,-6.7728,5.335e-18,4.359e-18,2.059e-18,0.001,-4.4,0
BottomS010465,11.2684,-6.9414,2.343e-20,2.913e-20,3.342e-20,-0.0,-4.98,0
BottomS010469,11.2102,-6.8035,8.100e-19,7.620e-19,4.818e-19,-0.001,-4.36,0
BottomS010473,11.3271,-6.8212,1.097e-18,1.016e-18,6.194e-19,0.001,-5.11,0
BottomS010480,11.2802,-6.9323,2.079e-20,2.683e-20,3.283e-20,-0.0,-5.12,0
BottomS010484,11.3017,-6.9326,1.607e-20,2.087e-20,2.632e-20,0.001,-5.22,0
BottomS010486,11.1485,-6.8924,3.845e-20,4.390e-20,4.213e-20,-0.0,-3.95,0
BottomS010494,11.3156,-6.9229,4.964e-20,5.758e-20,5.559e-20,0.0,-5.3,0
BottomS010495,11.1666,-6.8002,2.508e-20,3.167e-20,3.621e-20,0.0,-4.03,0
BottomS010499,11.1734,-6.8084,7.356e-20,8.198e-20,7.689e-20,-0.001,-4.02,0
BottomS010503,11.3190,-6.8369,2.196e-14,1.486e-14,5.046e-15,-0.0,-5.22,0
BottomS010504,11.1183,-6.8379,1.167e-18,1.034e-18,5.986e-19,-0.0,-3.87,0
BottomS010506,11.3147,-6.9184,1.041e-19,1.176e-19,1.066e-19,0.001,-5.26,0
BottomS010507,11.2811,-6.8168,8.808e-20,9.070e-20,7.191e-20,0.001,-4.98,0
BottomS010510,11.1519,-6.9024,1.212e-19,1.304e-19,1.121e-19,0.001,-4.07,0
BottomS010512,11.3273,-6.8439,2.516e-19,2.655e-19,2.191e-19,-0.0,-5.28,0
BottomS010515,19.8030,-7.8544,2.795e-19,2.874e-19,2.235e-19,-0.0,-3.3,0
BottomS010517,19.8178,-7.8503,1.263e-18,1.177e-18,7.606e-19,-0.001,-4.35,0
BottomS010522,19.8288,-7.8696,1.036e-19,1.155e-19,1.051e-19,-0.001,-3.13,0
BottomS010525,19.8240,-7.8820,7.327e-19,7.333e-19,5.277e-19,0.001,-2.64,0
BottomS010528,19.8144,-7.8708,3.264e-19,3.235e-19,2.262e-19,-0.0,-2.55,0
BottomS010531,19.8170,-7.8559,3.103e-19,3.186e-19,2.368e-19,-0.0,-4.08,0
BottomS010532,19.8164,-7.8107,7.349e-14,3.397e-13,6.130e-12,-0.0,-4.21,0
BottomS010534,19.7190,-7.8266,7.095e-19,1.233e-18,2.875e-18,0.0,-3.39,0
BottomS010537,19.8121,-7.8562,3.327e-14,2.276e-14,7.788e-15,0.0,-2.87,0
BottomS010539,19.7308,-7.8892,2.099e-20,2.844e-20,3.821e-20,0.0,-2.91,0
BottomS010540,19.8633,-7.7529,1.381e-20,1.873e-20,2.445e-20,0.0,-4.41,0
BottomS010542,19.7057,-8.1979,4.196e-18,9.657e-18,3.914e-17,0.0,-2.78,0
BottomS010545,19.7948,-7.8575,1.532e-18,1.359e-18,8.009e-19,0.0,-2.99,0
BottomS010547,19.7986,-7.8635,8.258e-20,9.295e-20,8.444e-20,-0.001,-2.92,0
BottomS010548,19.8180,-7.8548,3.920e-20,4.835e-20,5.252e-20,-0.001,-4.35,0
BottomS010549,19.8186,-7.8709,1.200e-14,8.089e-15,2.606e-15,-0.001,-2.52,0
BottomS010560,19.8515,-7.6061,8.307e-20,9.383e-20,8.775e-20,0.001,-4.08,0
BottomS010566,19.8120,-7.8543,5.088e-19,5.196e-19,3.927e-19,0.0,-3.52,0
BottomS010567,19.9038,-7.7841,7.721e-20,8.362e-20,7.190e-20,-0.0,-4.25,0
BottomS010568,19.8070,-7.8846,4.447e-18,7.499e-18,1.568e-17,-0.0,-2.44,0
BottomS010569,19.8131,-7.8563,2.520e-20,3.112e-20,3.513e-20,-0.0,-3.29,0
BottomS010574,19.8017,-7.8548,2.178e-20,2.748e-20,3.285e-20,-0.0,-3.18,0
BottomS010575,19.8126,-7.8879,1.318e-19,1.443e-19,1.266e-19,0.001,-2.51,0
BottomS010578,19.8105,-7.8681,2.208e-20,2.794e-20,3.197e-20,-0.0,-2.45,0
BottomS010582,19.7936,-7.8614,1.191e-18,1.061e-18,6.018e-19,-0.001,-2.79,0
BottomS010585,19.8240,-7.8397,1.496e-20,2.034e-20,2.763e-20,-0.0,-4.41,0
BottomS010586,19.8121,-7.8818,1.989e-20,2.497e-20,2.833e-20,-0.001,-2.49,0
BottomS010587,19.8134,-7.9073,1.344e-18,1.221e-18,7.429e-19,-0.001,-2.5,0
BottomS010588,19.8567,-7.8281,1.626e-18,2.608e-18,4.824e-18,-0.0,-4.28,0
BottomS010590,19.8316,-7.8166,4.691e-19,8.826e-19,2.300e-18,0.0,-4.42,0
BottomS010593,19.8120,-7.7629,2.735e-20,3.305e-20,3.557e-20,-0.0,-4.26,0
BottomS010594,19.8264,-7.8332,2.973e-19,2.889e-19,1.948e-19,-0.0,-4.41,0
BottomS010595,19.7918,-7.9177,1.228e-20,1.614e-20,2.087e-20,0.0,-2.4,0
BottomS010605,19.8366,-7.8707,1.826e-18,1.627e-18,9.291e-19,0.001,-3.35,0
BottomS010607,19.8184,-7.8510,1.442e-18,1.301e-18,7.752e-19,-0.0,-4.31,0
BottomS010616,19.8282,-7.8301,6.919e-20,7.905e-20,7.217e-20,-0.0,-4.5,0
BottomS010617,19.8166,-7.8508,1.222e-19,1.283e-19,1.032e-19,0.001,-4.09,0
BottomS010620,19.8041,-7.8821,4.338e-19,4.308e-19,3.117e-19,0.001,-2.44,0
BottomS010622,19.7737,-7.8555,4.425e-19,6.224e-19,8.775e-19,0.001,-3.2,0
BottomS010623,19.8284,-7.8210,4.787e-19,4.676e-19,3.224e-19,0.0,-4.51,0
BottomS010625,19.8060,-7.8429,1.603e-20,2.058e-20,2.623e-20,-0.001,-3.75,0
BottomS010632,19.8294,-7.8693,1.937e-19,2.036e-19,1.600e-19,-0.001,-3.17,0
BottomS010636,19.8155,-7.8644,3.785e-19,6.206e-19,1.257e-18,0.0,-2.47,0
BottomS010642,19.8178,-7.8481,1.325e-18,1.228e-18,7.543e-19,0.0,-4.35,0
BottomS010643,19.8291,-7.8790,1.849e-20,2.359e-20,2.863e-20,-0.0,-3.06,0
BottomS010645,19.8171,-7.8499,6.594e-19,6.074e-19,3.671e-19,0.0,-3.9,0
BottomS010646,19.8048,-7.8717,1.559e-19,1.638e-19,1.300e-19,0.0,-2.56,0
BottomS010647,19.8124,-7.8700,2.499e-20,3.225e-20,3.977e-20,-0.0,-2.41,0
BottomS010652,19.7992,-7.8495,6.090e-19,1.055e-18,2.375e-18,0.0,-3.31,0
BottomS010653,19.8060,-7.8651,3.758e-19,3.770e-19,2.737e-19,-0.0,-2.71,0
BottomS010656,19.8187,-7.8739,1.350e-19,1.426e-19,1.178e-19,0.0,-2.56,0
BottomS010672,19.8229,-7.8467,8.338e-19,1.712e-18,5.497e-18,0.0,-4.48,0
BottomS010673,19.8353,-7.8842,4.937e-19,4.936e-19,3.699e-19,0.0,-3.05,0
BottomS010675,19.8344,-7.8565,1.433e-18,2.146e-18,3.459e-18,-0.001,-3.93,0
BottomS010676,19.8174,-7.8247,1.760e-20,2.242e-20,2.593e-20,0.001,-4.18,0
BottomS010677,19.8474,-7.8978,7.467e-19,7.116e-19,4.635e-19,-0.0,-3.14,0
BottomS010678,19.8203,-7.9139,8.319e-19,1.629e-18,4.691e-18,-0.0,-2.56,0
BottomS010681,19.8317,-7.9014,3.602e-20,4.401e-20,4.810e-20,0.0,-2.85,0
BottomS010682,19.8034,-7.9322,2.992e-20,3.590e-20,3.845e-20,0.0,-2.52,0
BottomS010689,19.8207,-7.8434,2.935e-20,3.582e-20,4.086e-20,0.001,-4.42,0
BottomS010690,19.8088,-7.8391,1.525e-20,2.080e-20,2.742e-20,0.0,-3.9,0
BottomS010693,19.7333,-7.9900,9.022e-19,1.497e-18,3.199e-18,0.001,-2.51,0
BottomS010694,19.7694,-7.8838,1.055e-20,1.380e-20,1.681e-20,0.0,-2.67,0
BottomS010700,19.8169,-7.8526,1.187e-18,2.006e-18,4.215e-18,0.0,-4.06,0
BottomS010705,19.8332,-7.8478,5.628e-20,6.762e-20,6.833e-20,-0.001,-4.29,0
BottomS010706,19.8101,-7.8548,3.662e-20,4.293e-20,4.342e-20,-0.0,-3.12,0
BottomS010708,19.7987,-7.8594,4.975e-19,4.912e-19,3.535e-19,-0.0,-3.01,0
BottomS010714,19.8179,-7.8454,8.208e-20,9.009e-20,7.633e-20,0.0,-4.09,0
BottomS010716,19.8322,-7.8460,2.071e-18,1.766e-18,9.070e-19,0.0,-4.35,0
BottomS010720,19.8223,-7.8568,3.190e-20,4.145e-20,5.066e-20,-0.0,-4.21,0
BottomS010722,19.7989,-7.8637,2.053e-18,1.828e-18,1.015e-18,0.0,-2.81,0
BottomS010727,19.7914,-7.8439,3.283e-19,3.175e-19,2.146e-19,-0.0,-3.46,0
BottomS010730,19.8360,-7.8720,2.715e-20,3.343e-20,3.759e-20,-0.001,-3.28,0
BottomS010732,19.7936,-7.8404,2.423e-20,2.956e-20,3.157e-20,-0.0,-3.57,0
BottomS010733,19.8214,-7.8532,1.539e-20,2.063e-20,2.716e-20,-0.0,-4.23,0
BottomS010736,19.7706,-7.9033,1.109e-19,1.214e-19,1.035e-19,0.0,-2.57,0
BottomS010739,19.8473,-7.8150,1.709e-18,1.501e-18,8.296e-19,0.0,-4.52,0
BottomS010750,19.8198,-7.8627,3.485e-20,4.372e-20,5.125e-20,-0.001,-3.01,0
BottomS010751,19.8140,-7.8527,4.926e-20,5.809e-20,5.675e-20,-0.001,-3.81,0
BottomS010752,19.8532,-7.8357,4.338e-14,4.602e-14,3.632e-14,0.001,-4.2,1
BottomS010754,19.8129,-7.8581,3.520e-18,6.266e-18,1.546e-17,0.001,-3.15,0
BottomS010755,19.8330,-7.8462,3.017e-20,3.805e-20,4.421e-20,-0.001,-4.17,0
BottomS010759,19.8212,-7.8479,3.180e-18,5.461e-18,1.207e-17,0.0,-4.52,0
BottomS010764,19.8100,-7.9350,3.517e-18,2.982e-18,1.613e-18,0.001,-2.62,0
BottomS010767,19.8456,-7.8616,1.655e-14,1.110e-14,3.590e-15,-0.0,-3.61,0
BottomS010768,19.8251,-7.9361,2.277e-20,2.833e-20,3.269e-20,0.001,-2.72,0
BottomS010769,19.8488,-7.8408,7.554e-19,6.902e-19,4.223e-19,-0.0,-4.13,0
BottomS010771,19.8198,-7.8645,1.091e-20,1.502e-20,2.051e-20,0.0,-2.46,0
BottomS010772,19.8039,-7.8618,2.940e-19,5.986e-19,1.907e-18,-0.0,-2.83,0
BottomS010777,19.7812,-7.9016,1.010e-18,2.186e-18,7.870e-18,-0.0,-2.46,0
BottomS010778,19.8112,-7.9235,4.870e-20,5.438e-20,4.918e-20,0.001,-2.6,0
BottomS010788,19.7923,-7.8816,1.275e-20,1.665e-20,2.034e-20,0.0,-2.39,0
BottomS010790,19.8697,-7.9002,1.006e-20,1.428e-20,2.052e-20,0.001,-3.29,0
BottomS010794,19.8179,-7.8499,2.000e-19,2.180e-19,1.819e-19,0.0,-4.35,0
BottomS010795,19.8214,-7.9009,2.133e-18,3.489e-18,7.099e-18,-0.0,-2.55,0
BottomS010796,19.7758,-7.8468,7.024e-19,1.429e-18,4.348e-18,-0.0,-3.3,0
BottomS010798,19.8040,-7.8502,1.034e-19,1.148e-19,1.019e-19,-0.0,-3.45,0
BottomS010799,19.8259,-7.8746,1.143e-18,1.089e-18,7.237e-19,0.0,-2.87,0
BottomS010800,19.8108,-7.8605,5.984e-19,1.070e-18,2.545e-18,0.0,-2.83,0
BottomS010801,19.8485,-7.7926,8.177e-20,8.829e-20,7.725e-20,0.0,-4.4,0
BottomS010802,19.8030,-7.8419,5.258e-20,6.188e-20,6.317e-20,0.001,-3.81,0
BottomS010804,19.7947,-7.8560,3.885e-19,3.819e-19,2.704e-19,-0.001,-3.12,0
BottomS010810,19.8064,-7.8550,5.983e-19,5.344e-19,3.118e-19,0.0,-3.32,0
BottomS010811,19.8110,-7.8399,3.237e-20,4.115e-20,4.870e-20,-0.0,-4.02,0
BottomS010814,19.8281,-7.9058,2.204e-20,2.668e-20,2.910e-20,-0.0,-2.75,0
BottomS010816,19.8206,-7.8525,3.755e-20,4.662e-20,5.305e-20,0.001,-4.1,0
BottomS010826,19.8144,-7.8574,3.435e-19,3.488e-19,2.579e-19,-0.0,-2.46,0
BottomS010831,19.7605,-7.9168,1.448e-19,1.548e-19,1.279e-19,-0.0,-2.65,0
BottomS010835,19.8530,-7.8513,2.830e-19,2.798e-19,2.021e-19,0.001,-4.01,0
BottomS010836,19.8964,-7.8213,7.227e-20,8.003e-20,7.232e-20,-0.001,-4.0,0
BottomS010837,19.8100,-7.8544,1.683e-20,2.275e-20,3.059e-20,-0.0,-3.37,0
BottomS010839,19.8187,-7.8611,3.218e-20,3.900e-20,4.302e-20,0.001,-3.15,0
BottomS010844,19.8164,-7.8603,6.334e-14,4.696e-14,1.874e-14,-0.0,-3.04,0
BottomS010846,19.8159,-7.8565,6.889e-20,7.619e-20,6.878e-20,-0.001,-3.82,0
BottomS010848,19.8096,-7.8556,6.405e-19,6.199e-19,4.128e-19,-0.001,-2.44,0
BottomS010849,19.8255,-7.8711,2.028e-20,2.616e-20,3.176e-20,-0.0,-3.03,0
BottomS010854,19.8233,-7.8479,1.486e-20,1.975e-20,2.476e-20,-0.0,-4.47,0
BottomS010855,19.7950,-7.8814,2.932e-20,3.633e-20,4.257e-20,0.0,-2.4,0
BottomS010858,19.8269,-7.8579,1.026e-18,9.451e-19,5.736e-19,0.0,-3.66,0
BottomS010862,19.8174,-7.8590,2.219e-20,2.896e-20,3.535e-20,0.0,-3.13,0
BottomS010864,19.7994,-7.8532,8.537e-15,5.645e-15,1.730e-15,-0.0,-3.33,0
BottomS010866,19.8123,-7.8595,6.715e-19,6.326e-19,3.990e-19,-0.0,-2.81,0
BottomS010870,19.8228,-7.8689,3.486e-14,4.243e-14,4.612e-14,0.0,-2.92,0
BottomS010871,19.7883,-7.8539,1.432e-19,1.495e-19,1.156e-19,0.0,-3.25,0
BottomS010873,19.8239,-7.8583,3.419e-18,2.826e-18,1.406e-18,-0.0,-3.85,0
BottomS010877,19.8179,-7.8567,3.029e-14,2.104e-14,7.063e-15,-0.0,-3.61,0
