Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS108874,32.6955,13.0520,1.870e-20,3.725e-20,1.125e-19,-0.001,1.39,0
TopS108877,32.8645,13.2573,2.095e-17,2.080e-17,1.486e-17,0.001,1.16,0
TopS108878,31.7692,12.7112,5.734e-17,5.271e-17,3.291e-17,0.0,2.68,0
TopS108880,31.8477,13.1878,4.054e-17,3.926e-17,2.567e-17,0.001,2.61,0
TopS108881,32.0438,13.1089,6.167e-20,1.079e-19,2.441e-19,0.0,1.89,0
TopS108882,32.0121,13.1607,1.052e-16,1.610e-16,2.705e-16,0.001,1.64,0
TopS108883,31.9642,12.9262,1.341e-16,2.669e-16,7.862e-16,0.0,2.57,0
TopS108886,32.0292,12.9983,5.095e-20,9.165e-20,2.275e-19,-0.0,2.3,0
TopS108887,32.1645,13.1910,2.299e-20,4.093e-20,9.570e-20,0.0,1.14,0
TopS108888,31.5185,12.0803,1.042e-20,2.353e-20,8.952e-20,0.0,2.59,0
TopS108891,32.3314,13.5772,6.196e-19,8.702e-19,1.253e-18,0.0,1.19,0
TopS108892,31.7058,13.1974,2.971e-20,5.498e-20,1.429e-19,0.001,2.67,0
TopS108893,32.1008,13.1531,7.997e-20,1.281e-19,2.488e-19,0.001,0.95,0
TopS108895,31.9393,13.2406,7.304e-19,1.001e-18,1.388e-18,0.0,2.03,0
TopS108896,31.8578,13.3636,9.334e-20,1.624e-19,3.668e-19,-0.0,1.97,0
TopS108897,32.0288,12.5724,3.454e-20,6.323e-20,1.563e-19,-0.001,2.34,0
TopS108898,32.0545,13.1062,8.192e-18,8.705e-18,7.241e-18,0.0,1.03,0
TopS108899,32.0373,13.3784,7.866e-19,1.059e-18,1.430e-18,-0.0,1.55,0
TopS108900,32.1313,13.1551,9.242e-20,1.567e-19,3.265e-19,-0.0,1.42,0
TopS108905,31.9850,12.8772,1.970e-20,3.596e-20,8.999e-20,0.001,2.36,0
TopS108906,31.9696,13.1224,2.057e-19,3.165e-19,5.450e-19,0.0,3.26,0
TopS108907,31.8431,13.0208,8.772e-19,1.168e-18,1.555e-18,0.0,3.12,0
TopS108908,31.7564,12.9221,1.359e-17,1.499e-17,1.319e-17,0.001,3.05,0
TopS108909,32.2206,12.9496,2.888e-19,4.251e-19,6.889e-19,0.0,1.83,0
TopS108911,32.0120,13.2161,4.593e-20,7.959e-20,1.834e-19,0.0,1.65,0
TopS108912,32.2457,13.6642,1.802e-16,3.738e-16,1.196e-15,0.001,1.28,0
TopS108914,32.0931,12.9897,2.018e-18,2.646e-18,3.334e-18,0.0,2.04,0
TopS108916,31.9617,13.1141,1.079e-20,2.198e-20,7.019e-20,-0.0,3.22,0
TopS108917,32.4431,13.4832,6.126e-18,6.954e-18,6.751e-18,-0.0,1.01,0
TopS108920,32.0180,13.1557,4.399e-17,4.255e-17,2.823e-17,0.001,1.18,0
TopS108921,32.0752,13.1798,2.750e-18,3.234e-18,3.305e-18,0.0,1.27,0
TopS108922,32.1562,13.1978,8.701e-17,8.371e-17,5.506e-17,0.001,1.03,0
TopS108923,31.6875,13.1115,2.145e-18,2.681e-18,3.017e-18,0.0,2.95,0
TopS108924,32.2241,13.2763,4.572e-20,7.926e-20,1.773e-19,0.0,0.79,0
TopS108926,31.6279,12.7419,7.806e-18,9.316e-18,9.525e-18,0.0,2.94,0
TopS108927,32.1075,13.9877,3.128e-18,4.097e-18,5.141e-18,0.0,1.66,0
TopS108929,31.5884,12.8807,2.756e-19,4.271e-19,7.749e-19,0.001,3.05,0
TopS108931,32.1064,13.3289,2.911e-20,5.437e-20,1.451e-19,0.001,1.17,0
TopS108935,32.0035,13.1198,2.954e-17,2.841e-17,1.944e-17,0.001,3.34,0
TopS108936,32.4981,14.0564,1.605e-18,2.037e-18,2.343e-18,0.001,1.37,0
TopS108937,32.4061,13.5474,6.605e-18,7.689e-18,7.638e-18,0.0,1.03,0
TopS108939,31.8195,13.0688,6.648e-12,5.413e-12,2.663e-12,-0.0,3.02,1
TopS108945,32.0106,13.1404,1.784e-20,3.437e-20,9.813e-20,0.001,2.13,0
TopS108948,31.0507,13.0227,5.687e-18,6.135e-18,5.230e-18,0.001,2.75,0
TopS108951,32.0012,13.2155,3.685e-19,4.938e-19,6.411e-19,-0.001,1.87,0
TopS108953,31.9581,13.3218,5.030e-19,7.723e-19,1.351e-18,0.001,1.84,0
TopS108955,31.6248,12.4395,3.730e-20,6.728e-20,1.582e-19,-0.0,2.67,0
TopS108956,29.7130,11.9733,2.133e-18,2.786e-18,3.422e-18,0.001,2.84,0
TopS108957,32.0759,13.3021,8.767e-20,1.457e-19,3.014e-19,0.0,1.26,0
TopS108958,31.9402,13.0441,1.621e-16,2.751e-16,6.078e-16,0.001,2.81,0
TopS108959,32.0784,13.2596,2.200e-20,3.711e-20,8.105e-20,0.001,1.21,0
TopS108962,31.8147,13.5298,2.284e-20,4.480e-20,1.287e-19,0.001,1.86,0
TopS108964,31.9781,13.1082,2.364e-20,4.098e-20,9.264e-20,0.001,3.21,0
TopS108967,32.1713,13.3793,1.174e-16,1.040e-16,5.753e-17,0.0,1.17,0
TopS108971,32.0559,13.1336,1.275e-16,1.195e-16,7.498e-17,0.0,0.97,0
TopS108972,31.4270,12.3377,5.046e-18,5.596e-18,5.059e-18,0.0,2.82,0
TopS108974,31.9949,13.1628,3.002e-18,3.515e-18,3.588e-18,0.001,2.95,0
TopS108978,31.9451,13.3893,3.207e-18,3.640e-18,3.348e-18,0.0,1.81,0
TopS108980,32.1758,13.2606,2.827e-17,5.346e-17,1.457e-16,0.001,0.98,0
TopS108981,32.0076,13.1475,5.538e-17,5.060e-17,3.173e-17,0.001,3.14,0
TopS108982,31.4836,12.3596,1.709e-20,3.383e-20,1.018e-19,0.001,2.67,0
TopS108983,31.8962,13.1603,3.984e-16,7.672e-16,2.116e-15,0.001,2.76,0
TopS108986,32.1409,13.2932,4.191e-19,6.042e-19,9.436e-19,0.0,1.0,0
TopS108988,32.1897,12.7261,9.715e-16,7.614e-16,3.278e-16,-0.0,2.08,1
TopS108992,31.9979,13.0997,3.496e-20,6.733e-20,1.871e-19,-0.0,3.18,0
TopS108993,32.1036,12.8582,9.917e-17,1.752e-16,3.989e-16,0.001,2.2,0
TopS108994,32.3519,13.5548,1.572e-18,2.042e-18,2.517e-18,0.0,1.04,0
TopS108995,31.3001,12.7637,3.085e-18,3.747e-18,4.045e-18,0.0,2.88,0
TopS109001,32.9726,13.0971,2.157e-20,4.205e-20,1.148e-19,-0.001,1.41,0
TopS109006,32.1769,13.3860,1.171e-17,1.243e-17,1.026e-17,0.0,1.14,0
TopS109007,32.1330,13.2281,3.247e-20,5.659e-20,1.303e-19,0.0,0.83,0
TopS109013,32.6115,13.1174,5.082e-17,9.305e-17,2.292e-16,0.001,1.4,0
TopS109014,31.9352,13.2088,1.730e-20,3.464e-20,1.056e-19,0.001,2.11,0
TopS109017,32.0061,13.2353,1.287e-19,2.027e-19,3.730e-19,0.001,1.63,0
TopS109018,32.2952,13.2735,9.528e-17,8.695e-17,5.220e-17,0.001,0.93,0
TopS109019,30.9394,13.5331,5.928e-20,1.004e-19,2.185e-19,0.001,2.38,0
TopS109021,32.1271,13.2252,1.405e-19,2.339e-19,4.823e-19,0.001,0.93,0
TopS109022,31.8994,13.2474,2.849e-18,3.509e-18,3.786e-18,0.001,2.15,0
TopS109023,31.9984,13.1424,5.156e-18,5.822e-18,5.414e-18,0.001,2.8,0
TopS109026,31.2586,13.1605,3.492e-19,4.947e-19,7.464e-19,0.0,2.62,0
TopS109027,31.9984,13.2951,4.606e-20,8.111e-20,1.912e-19,-0.0,1.76,0
TopS109029,32.0500,13.1733,7.259e-19,1.112e-18,1.935e-18,-0.0,1.57,0
TopS109030,31.6379,12.6667,1.287e-17,1.408e-17,1.198e-17,-0.0,2.76,0
TopS109032,31.8014,13.1732,1.994e-20,4.054e-20,1.212e-19,0.0,2.62,0
TopS109033,32.0086,13.1282,9.649e-17,2.255e-16,9.386e-16,0.001,2.37,0
TopS109034,32.0001,13.0527,5.975e-17,1.004e-16,2.208e-16,-0.0,2.75,0
TopS109035,31.9983,13.1474,3.362e-12,2.436e-12,9.250e-13,0.0,2.74,0
TopS109036,32.0273,13.1185,1.507e-16,2.101e-16,3.071e-16,0.001,2.08,0
TopS109040,31.9594,12.8528,1.895e-19,2.990e-19,5.451e-19,0.001,2.49,0
TopS109042,32.1280,13.1237,2.392e-17,2.486e-17,1.979e-17,0.001,1.52,0
TopS109044,31.1822,12.5002,2.629e-18,3.341e-18,3.934e-18,-0.0,2.94,0
TopS109045,32.4737,13.6571,1.648e-20,3.288e-20,9.926e-20,0.001,1.18,0
TopS109046,31.5755,13.1919,1.475e-16,2.407e-16,4.610e-16,-0.0,2.54,0
TopS109047,32.4562,12.8600,4.818e-18,5.530e-18,5.146e-18,0.001,1.85,0
TopS109048,32.0306,13.0343,1.793e-19,2.762e-19,4.910e-19,-0.0,2.28,0
TopS109049,31.9469,13.2614,1.022e-18,1.331e-18,1.585e-18,0.001,1.98,0
TopS109050,31.9301,12.8834,4.057e-17,4.022e-17,2.845e-17,0.001,2.63,0
TopS109051,31.8486,13.0740,5.506e-17,5.458e-17,3.913e-17,0.001,3.04,0
TopS109052,32.0158,13.2160,5.581e-20,9.646e-20,2.168e-19,0.001,1.66,0
TopS109053,31.8630,13.0275,1.263e-18,1.711e-18,2.268e-18,0.0,3.15,0
TopS109054,30.6867,12.6192,3.482e-17,6.512e-17,1.682e-16,0.0,2.91,0
TopS109055,32.3116,13.2663,5.420e-17,5.248e-17,3.600e-17,0.001,0.93,0
TopS109056,31.7082,13.2752,2.296e-20,4.547e-20,1.308e-19,-0.0,2.31,0
TopS109057,32.0149,13.1397,3.318e-19,4.842e-19,7.806e-19,0.001,-1.23,0
TopS109058,31.9956,13.1268,6.400e-19,8.681e-19,1.207e-18,0.0,3.3,0
TopS109059,31.5874,13.0900,2.627e-16,2.188e-16,1.096e-16,0.0,2.87,0
TopS109061,31.6223,13.0913,1.090e-17,1.170e-17,9.867e-18,0.001,2.87,0
TopS109062,32.1340,13.2630,4.010e-18,4.481e-18,4.006e-18,0.001,1.04,0
TopS109063,32.1525,13.2530,8.644e-20,1.457e-19,2.990e-19,0.0,0.99,0
TopS109065,30.9579,14.2001,2.587e-20,5.003e-20,1.380e-19,-0.0,2.22,0
TopS109068,32.0230,13.1153,1.996e-20,3.735e-20,1.018e-19,0.0,2.13,0
TopS109069,32.2125,12.8165,6.261e-20,1.055e-19,2.274e-19,0.001,2.11,0
TopS109070,32.1127,13.1458,2.288e-18,2.821e-18,3.193e-18,0.0,1.44,0
TopS109071,32.2305,13.3851,2.621e-18,3.237e-18,3.527e-18,-0.0,0.97,0
TopS109072,32.0385,13.3063,3.961e-20,7.306e-20,1.872e-19,0.0,1.42,0
TopS109073,31.6408,13.0407,2.881e-18,3.325e-18,3.228e-18,0.0,3.07,0
TopS109075,32.0274,13.1063,4.325e-20,8.141e-20,2.200e-19,-0.0,2.19,0
TopS109077,32.1773,12.8667,1.324e-20,2.730e-20,8.424e-20,0.0,2.11,0
TopS109078,32.6301,13.4552,3.703e-17,3.672e-17,2.528e-17,0.0,1.0,0
TopS109079,32.4612,13.4666,1.326e-16,1.115e-16,5.713e-17,0.0,0.95,0
TopS109082,32.7131,13.7304,5.588e-19,8.333e-19,1.355e-18,-0.0,1.06,0
TopS109083,31.5032,13.1189,7.874e-19,1.118e-18,1.719e-18,0.001,2.67,0
TopS109084,32.1421,13.2626,3.839e-18,4.555e-18,4.698e-18,-0.001,1.03,0
TopS109086,32.7457,13.7639,3.262e-16,2.832e-16,1.519e-16,0.0,1.08,0
TopS109087,32.5459,13.3119,6.638e-19,9.117e-19,1.238e-18,0.0,1.08,0
TopS109090,32.0712,13.1436,3.260e-16,4.906e-16,8.008e-16,-0.0,0.99,0
TopS109091,32.0153,13.1370,1.362e-20,2.832e-20,9.452e-20,-0.0,2.03,0
TopS109093,32.0036,13.3959,1.132e-19,1.767e-19,3.309e-19,0.0,1.52,0
TopS109094,31.9675,13.1086,3.337e-18,3.976e-18,4.123e-18,0.0,2.95,0
TopS109099,31.9186,12.9499,8.135e-18,9.119e-18,8.469e-18,-0.001,2.67,0
TopS109100,31.7488,12.9664,5.309e-17,5.023e-17,3.231e-17,-0.0,3.19,0
TopS109101,32.5204,13.5423,2.593e-18,3.478e-18,4.480e-18,0.0,1.04,0
TopS109102,31.6035,12.8800,2.799e-17,2.837e-17,2.146e-17,0.001,3.15,0
TopS109105,32.1645,12.4562,1.224e-19,1.961e-19,3.856e-19,0.001,2.13,0
TopS109106,32.0678,13.3024,7.888e-20,1.299e-19,2.636e-19,-0.0,1.38,0
TopS109108,31.8639,13.0774,2.436e-17,2.523e-17,1.894e-17,0.001,2.99,0
TopS109110,32.1210,13.2762,1.442e-20,2.707e-20,7.067e-20,-0.0,1.11,0
TopS109111,31.7857,12.9837,4.696e-19,6.634e-19,9.731e-19,0.001,3.18,0
TopS109112,31.0325,12.5714,6.632e-18,7.473e-18,6.804e-18,0.0,2.94,0
TopS109114,32.1604,13.1188,8.186e-18,9.073e-18,8.262e-18,-0.0,1.37,0
TopS109116,31.9895,13.1725,4.989e-20,8.635e-20,1.872e-19,0.001,2.44,0
TopS109117,31.7471,12.9323,4.140e-20,7.014e-20,1.499e-19,-0.001,3.19,0
TopS109118,32.1035,13.0685,6.076e-20,1.030e-19,2.259e-19,0.0,1.83,0
TopS109119,32.0567,13.4239,3.821e-18,4.366e-18,4.066e-18,0.0,1.46,0
TopS109120,31.8378,13.1647,1.455e-18,1.827e-18,2.162e-18,0.0,2.68,0
TopS109121,31.9719,13.1470,4.681e-20,8.236e-20,1.912e-19,-0.0,2.35,0
TopS109123,32.1998,14.0864,1.253e-17,1.355e-17,1.114e-17,0.001,1.55,0
TopS109125,32.2513,13.4321,1.549e-17,1.643e-17,1.348e-17,0.0,1.08,0
TopS109126,31.9580,12.7945,1.076e-19,1.737e-19,3.396e-19,0.0,2.59,0
TopS109134,31.9102,13.1570,3.043e-20,6.059e-20,1.852e-19,0.0,2.56,0
TopS109135,30.6406,12.6924,7.325e-19,9.926e-19,1.334e-18,-0.0,2.9,0
TopS109142,31.8280,13.4239,2.606e-16,6.299e-16,2.754e-15,-0.0,2.0,0
TopS109145,32.0864,13.1389,1.216e-16,2.025e-16,4.177e-16,-0.0,1.0,0
TopS109146,32.4794,13.1521,2.844e-16,4.592e-16,9.010e-16,0.001,1.22,0
TopS109147,31.9477,13.0850,3.589e-20,6.600e-20,1.629e-19,0.001,3.02,0
TopS109148,32.4197,13.2371,1.214e-17,1.333e-17,1.161e-17,0.001,0.99,0
TopS109154,31.7328,12.7857,4.219e-19,6.513e-19,1.126e-18,0.0,2.79,0
TopS109155,32.7855,13.6984,1.270e-19,2.167e-19,4.666e-19,0.0,1.03,0
TopS109157,32.1117,13.5469,7.075e-19,9.738e-19,1.341e-18,0.0,1.38,0
TopS109159,31.9733,13.2096,6.894e-17,6.316e-17,3.900e-17,0.0,1.95,0
TopS109161,31.9433,13.1940,1.384e-20,2.810e-20,8.612e-20,0.0,2.18,0
TopS109162,31.0237,12.5616,6.843e-18,8.042e-18,8.006e-18,-0.0,2.99,0
TopS109163,32.0099,13.1571,2.906e-18,3.352e-18,3.320e-18,0.0,0.77,0
TopS109164,31.8208,13.0300,1.064e-17,1.153e-17,9.549e-18,0.001,3.09,0
TopS109168,32.0741,13.2038,3.402e-16,7.988e-16,3.436e-15,0.001,1.32,0
TopS109169,32.0391,13.1073,1.939e-16,1.692e-16,9.037e-17,0.0,1.98,0
TopS109170,31.8709,13.0994,4.375e-19,6.098e-19,8.858e-19,0.001,3.03,0
TopS109171,32.0365,13.0714,1.010e-16,1.730e-16,3.923e-16,-0.0,2.05,0
TopS109173,32.1472,13.2606,4.528e-17,4.008e-17,2.206e-17,-0.0,1.23,0
TopS109174,31.9581,13.2029,1.693e-18,2.144e-18,2.510e-18,0.0,2.1,0
TopS109175,31.9198,12.9142,2.971e-16,6.129e-16,1.995e-15,0.001,3.11,0
TopS109177,32.3802,13.1119,6.090e-17,6.089e-17,4.240e-17,0.0,0.96,0
TopS109178,31.8137,13.0408,7.997e-18,9.371e-18,9.302e-18,0.001,3.18,0
TopS109179,32.2920,13.3629,6.617e-19,9.425e-19,1.362e-18,-0.0,0.88,0
TopS109180,31.8944,13.2617,3.427e-17,3.251e-17,2.131e-17,0.001,2.05,0
TopS109181,32.0764,13.1153,4.096e-20,6.923e-20,1.454e-19,0.001,1.33,0
TopS109182,32.1309,13.2730,8.151e-17,1.165e-16,1.738e-16,0.0,0.94,0
TopS109183,32.1223,13.1312,2.982e-18,3.838e-18,4.478e-18,-0.0,1.04,0
TopS109184,32.0009,13.0858,5.100e-17,5.065e-17,3.687e-17,0.001,2.4,0
TopS109185,32.2011,13.3105,9.684e-17,8.782e-17,5.435e-17,0.0,0.84,0
TopS109187,31.8821,12.9272,1.366e-20,2.840e-20,9.124e-20,0.0,2.74,0
TopS109188,32.2934,13.2095,1.150e-18,1.519e-18,1.987e-18,0.001,0.75,0
TopS109191,32.2152,13.1644,1.097e-15,8.804e-16,4.020e-16,0.0,1.02,0
TopS109192,31.9946,12.9394,2.140e-16,3.742e-16,8.588e-16,0.0,2.62,0
TopS109193,31.8941,13.0231,2.196e-18,2.712e-18,3.010e-18,0.001,3.09,0
TopS109195,32.2250,13.2470,1.257e-16,2.383e-16,6.248e-16,-0.0,0.81,0
TopS109196,31.9162,13.0708,1.911e-18,2.431e-18,2.840e-18,-0.0,2.69,0
TopS109198,32.0022,13.0041,5.339e-17,1.059e-16,3.114e-16,0.001,2.56,0
TopS109202,31.9149,13.2633,5.274e-16,4.396e-16,2.200e-16,0.0,2.2,0
TopS109203,31.9879,13.2780,1.205e-17,1.301e-17,1.106e-17,-0.0,1.68,0
TopS109205,31.9462,13.0027,1.033e-18,1.375e-18,1.776e-18,0.0,2.89,0
TopS109207,32.1806,13.1282,5.259e-18,6.088e-18,5.761e-18,-0.0,0.97,0
TopS109208,32.0428,13.0954,1.553e-18,2.136e-18,3.009e-18,0.0,1.95,0
TopS109210,32.0024,13.1298,1.130e-16,9.378e-17,4.574e-17,-0.0,2.3,0
TopS109211,31.7925,13.2696,1.085e-18,1.401e-18,1.677e-18,0.0,2.99,0
TopS109213,31.9861,13.1949,4.158e-16,3.576e-16,1.883e-16,0.001,1.84,0
TopS109214,32.1381,13.1659,8.788e-20,1.591e-19,4.016e-19,0.0,1.1,0
TopS109215,31.8604,13.2290,2.864e-18,3.626e-18,4.311e-18,0.001,2.29,0
TopS109216,32.1612,13.1790,2.105e-20,4.290e-20,1.354e-19,0.0,1.02,0
TopS109217,32.1324,13.1801,6.081e-19,8.568e-19,1.233e-18,0.0,1.17,0
TopS109218,32.2487,13.2144,1.916e-20,3.631e-20,9.563e-20,0.0,0.93,0
TopS109219,31.8369,12.9269,2.795e-16,2.651e-16,1.696e-16,0.001,3.11,0
TopS109220,32.3079,13.1551,4.724e-16,9.085e-16,2.542e-15,0.0,1.02,0
TopS109221,31.9985,13.1743,5.599e-16,4.558e-16,2.143e-16,0.001,1.93,0
TopS109222,31.9740,13.0467,4.121e-18,5.053e-18,5.297e-18,0.001,2.72,0
TopS109223,31.9653,13.2833,1.355e-16,1.964e-16,2.921e-16,0.001,1.77,0
TopS109224,31.9370,13.3250,7.826e-19,1.033e-18,1.359e-18,-0.0,1.07,0
TopS109225,31.7208,13.0993,5.939e-17,5.823e-17,3.951e-17,-0.0,3.13,0
TopS109228,32.1848,13.1061,1.588e-16,1.385e-16,7.448e-17,0.0,1.41,0
TopS109229,32.1428,13.1376,3.898e-15,2.871e-15,1.122e-15,0.001,0.96,0
TopS109231,32.2334,13.2666,1.724e-17,1.919e-17,1.764e-17,0.0,0.78,0
TopS109232,32.0061,13.0554,4.124e-16,1.001e-15,4.600e-15,0.0,2.24,0
TopS109235,31.9332,13.2059,2.552e-16,2.119e-16,1.036e-16,0.0,2.55,0
TopS109237,32.2634,13.1271,1.000e-18,1.322e-18,1.673e-18,0.0,0.96,0
TopS109238,31.9904,12.9539,6.336e-17,1.106e-16,2.493e-16,0.0,2.86,0
TopS109241,32.0009,13.0569,1.135e-15,8.791e-16,3.922e-16,0.0,2.52,1
TopS109242,31.9464,13.0715,7.538e-20,1.329e-19,3.074e-19,-0.0,3.07,0
TopS109245,32.2317,13.1773,3.400e-12,2.279e-12,7.794e-13,-0.0,0.89,0
TopS109246,32.1024,13.1532,1.105e-16,9.689e-17,5.594e-17,0.0,1.24,0
TopS109248,32.0493,13.3002,3.674e-17,6.956e-17,1.824e-16,0.0,1.37,0
TopS109252,32.0740,13.1328,2.422e-17,2.334e-17,1.596e-17,-0.0,1.72,0
TopS109254,31.7837,13.1601,1.245e-19,2.127e-19,4.606e-19,0.001,2.79,0
TopS109256,32.0414,13.2143,1.979e-18,2.689e-18,3.638e-18,0.0,1.14,0
TopS109259,31.9854,13.2343,3.494e-19,5.196e-19,8.631e-19,0.0,1.73,0
TopS109261,31.8200,13.0897,2.529e-17,2.689e-17,2.161e-17,0.001,3.12,0
TopS109262,32.0235,12.9677,2.134e-16,4.720e-16,1.761e-15,0.0,2.85,0
TopS109263,31.9241,13.0676,1.588e-16,3.186e-16,9.432e-16,0.0,3.04,0
TopS109266,32.1062,13.1788,5.441e-18,6.135e-18,5.693e-18,0.0,1.27,0
TopS109267,32.0338,12.9660,8.158e-18,9.127e-18,8.065e-18,0.001,2.72,0
TopS109268,32.1444,13.1728,9.851e-20,1.540e-19,2.751e-19,0.001,1.05,0
TopS109269,32.2466,13.1802,4.484e-19,6.439e-19,9.733e-19,-0.0,0.93,0
TopS109270,31.8955,13.1568,2.822e-16,2.407e-16,1.286e-16,0.0,2.31,0
TopS109272,32.0828,13.2545,3.808e-20,7.045e-20,1.830e-19,0.001,0.96,0
TopS109273,32.1379,12.9681,3.116e-16,4.465e-16,6.567e-16,0.001,2.05,0
TopS109274,31.9891,13.3738,1.541e-16,1.354e-16,7.620e-17,0.001,1.61,0
TopS109275,32.0381,13.0306,3.694e-19,5.442e-19,8.657e-19,0.001,2.64,0
TopS109277,31.9548,13.2205,4.482e-20,7.894e-20,1.825e-19,-0.0,2.02,0
TopS109278,31.7027,13.0697,9.302e-17,9.091e-17,6.282e-17,0.0,3.18,0
TopS109279,31.8906,13.3146,2.433e-19,3.808e-19,6.744e-19,0.0,1.97,0
TopS109281,32.1563,13.3343,3.173e-17,3.041e-17,2.087e-17,0.001,0.89,0
TopS109282,31.8452,13.1811,1.706e-19,2.703e-19,5.156e-19,0.001,2.61,0
TopS109284,31.8549,13.0562,1.246e-16,1.091e-16,6.005e-17,0.001,2.78,0
TopS109286,31.9043,13.2316,1.406e-19,2.274e-19,4.483e-19,0.0,2.78,0
TopS109287,31.8140,12.8726,8.795e-17,1.419e-16,2.816e-16,0.001,2.91,0
TopS109290,32.2209,13.1984,5.043e-18,6.299e-18,7.222e-18,0.001,1.08,0
TopS109291,32.0338,13.0143,1.583e-17,1.712e-17,1.446e-17,0.0,2.49,0
TopS109292,32.1249,13.2081,3.677e-18,4.524e-18,5.133e-18,-0.0,1.33,0
TopS109293,32.0097,12.9143,1.675e-16,2.739e-16,5.501e-16,0.001,2.61,0
TopS109294,31.9608,12.9218,1.662e-18,2.157e-18,2.613e-18,0.0,2.88,0
TopS109295,32.1443,13.2575,1.142e-17,1.221e-17,1.024e-17,0.0,1.11,0
TopS109296,32.0388,13.1400,2.462e-16,4.053e-16,8.270e-16,0.0,1.92,0
TopS109297,31.8693,13.0486,1.159e-16,1.117e-16,7.332e-17,0.0,2.76,0
TopS109298,32.0485,13.3849,1.527e-19,2.487e-19,4.707e-19,0.001,1.26,0
TopS109300,32.0257,13.0572,1.342e-16,2.049e-16,3.524e-16,0.001,2.77,0
TopS109301,31.9847,12.9709,4.480e-17,4.300e-17,2.794e-17,0.001,2.97,0
TopS109302,32.4772,13.2835,2.769e-16,2.308e-16,1.136e-16,-0.0,0.95,0
TopS109303,32.2934,13.1148,9.876e-18,1.043e-17,8.769e-18,-0.0,1.33,0
TopS109304,32.1154,12.9581,3.848e-18,4.664e-18,5.033e-18,0.0,2.26,0
TopS109306,31.9998,13.2326,1.255e-16,1.147e-16,6.862e-17,0.001,1.3,0
TopS109308,31.8554,13.1071,1.121e-20,2.302e-20,7.479e-20,-0.0,3.02,0
TopS109310,31.8892,13.0583,1.321e-20,2.550e-20,6.935e-20,0.001,3.04,0
TopS109311,31.9934,13.2027,2.447e-19,3.979e-19,8.083e-19,0.0,1.19,0
TopS109312,31.7123,13.3319,7.396e-18,8.137e-18,7.249e-18,0.0,2.56,0
TopS109313,31.9680,13.3128,1.435e-17,1.562e-17,1.338e-17,0.001,1.67,0
TopS109314,31.7244,13.1457,1.458e-16,1.249e-16,6.416e-17,0.001,2.93,0
TopS109315,32.0033,13.0434,6.880e-17,6.641e-17,4.533e-17,0.001,2.61,0
TopS109317,32.1259,13.4228,5.519e-18,6.338e-18,6.274e-18,0.0,1.24,0
TopS109318,32.0115,13.1392,1.257e-15,9.196e-16,3.705e-16,-0.0,5.75,0
TopS109319,32.0122,13.1415,2.191e-15,1.665e-15,6.923e-16,0.0,2.41,1
TopS109320,32.0126,13.1408,2.892e-14,1.899e-14,5.946e-15,-0.0,10.26,0
TopS109321,32.0141,13.1414,4.212e-16,3.483e-16,1.753e-16,0.001,-2.86,0
TopS109322,32.0128,13.1408,4.096e-15,2.947e-15,1.139e-15,0.0,0.93,0
TopS109323,32.0127,13.1413,1.223e-14,8.537e-15,3.102e-15,0.0,-0.22,0
TopS109324,32.0118,13.1398,4.235e-12,2.994e-12,1.054e-12,-0.0,6.65,0
TopS109325,32.0134,13.1415,1.615e-15,1.215e-15,4.817e-16,0.001,-2.39,0
TopS109326,32.1081,13.1585,3.965e-16,3.360e-16,1.682e-16,0.0,1.18,0
TopS109327,32.1176,13.1532,2.017e-15,1.518e-15,6.133e-16,0.001,1.17,0
TopS109328,32.1162,13.1452,3.600e-16,3.025e-16,1.559e-16,0.001,1.35,0
TopS109329,31.9039,13.1448,1.188e-14,8.282e-15,3.036e-15,-0.0,2.61,0
TopS109330,32.1229,13.1260,2.983e-15,2.153e-15,8.168e-16,0.001,1.48,0
TopS109331,32.1236,13.1081,5.929e-15,4.548e-15,1.867e-15,0.0,1.5,0
TopS109332,32.1204,13.0908,6.603e-17,6.304e-17,4.184e-17,-0.0,1.7,0
TopS109333,32.1206,13.0730,8.089e-16,6.517e-16,3.126e-16,0.0,1.73,0
TopS109334,31.9222,13.2227,2.342e-15,1.715e-15,6.709e-16,-0.0,2.17,0
TopS109335,32.0923,13.0394,4.479e-16,3.636e-16,1.694e-16,0.001,1.96,0
TopS109336,31.9595,13.2555,6.980e-17,6.719e-17,4.549e-17,0.001,1.83,0
TopS109337,31.9629,13.2830,2.050e-14,1.406e-14,4.752e-15,0.001,1.7,0
TopS109338,31.9862,13.2887,3.310e-16,2.831e-16,1.485e-16,0.001,1.75,0
TopS109339,32.0257,13.3085,4.317e-17,7.563e-17,1.756e-16,-0.001,1.56,0
TopS109340,32.0528,13.3195,4.967e-15,3.653e-15,1.421e-15,0.001,1.33,0
TopS109341,31.9649,12.9533,1.712e-17,1.900e-17,1.655e-17,0.001,2.58,0
TopS109342,32.0993,13.3306,2.188e-15,1.703e-15,7.301e-16,0.001,1.28,1
TopS109343,32.1457,13.3719,7.656e-18,8.787e-18,8.200e-18,0.002,1.15,0
TopS109344,31.8799,12.9244,1.245e-16,1.154e-16,7.246e-17,0.001,2.88,0
TopS109345,32.2111,13.3728,1.480e-16,2.422e-16,4.629e-16,0.001,1.05,0
