Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BackS071589,-18.2949,30.8283,5.385e-18,4.746e-18,2.599e-18,-0.001,-32.58,0
BackS071590,-18.2814,30.8316,3.556e-19,3.923e-19,3.456e-19,-0.0,-32.7,0
BackS071593,-18.2721,30.8220,7.653e-18,6.459e-18,3.378e-18,0.0,-33.02,0
BackS071596,-18.2674,30.8249,1.469e-13,1.038e-13,3.656e-14,0.0,-33.03,0
BackS071597,-18.2806,30.9010,5.992e-19,1.081e-18,2.706e-18,-0.001,-32.01,0
BackS071598,-18.2760,30.8876,9.483e-18,8.055e-18,4.222e-18,0.0,-32.08,0
BackS071601,-18.2707,30.8816,4.853e-19,5.031e-19,3.966e-19,-0.0,-32.27,0
BackS071604,-18.2780,30.8217,5.798e-18,4.938e-18,2.618e-18,0.0,-32.76,0
BackS071605,-18.2793,30.8736,1.368e-17,1.150e-17,5.691e-18,0.0,-32.14,0
BackS071606,-18.2518,30.8010,1.445e-18,1.468e-18,1.067e-18,0.001,-33.15,0
BackS071607,-18.2879,30.9052,1.447e-20,2.135e-20,3.444e-20,-0.0,-32.15,0
BackS071608,-18.2880,30.8835,1.504e-13,1.042e-13,3.577e-14,0.0,-32.05,0
BackS071609,-18.2771,30.8856,1.058e-20,1.521e-20,2.374e-20,0.0,-32.22,0
BackS071610,-18.2736,30.8173,2.602e-19,2.920e-19,2.729e-19,0.0,-32.85,0
BackS071611,-18.2672,30.8218,1.597e-18,1.667e-18,1.285e-18,-0.0,-33.04,0
BackS071615,-18.2747,30.8158,8.690e-19,9.101e-19,7.163e-19,0.001,-32.92,0
BackS071616,-18.2692,30.8199,8.508e-20,9.972e-20,1.017e-19,0.001,-33.0,0
BackS071617,-18.2649,30.8122,1.746e-18,1.638e-18,1.031e-18,-0.0,-33.04,0
BackS071618,-18.2904,30.8198,3.585e-20,4.740e-20,5.911e-20,0.0,-32.61,0
BackS071621,-18.2953,30.8794,2.040e-17,1.644e-17,7.666e-18,-0.0,-31.84,0
BackS071623,-18.2760,30.8025,2.510e-17,2.007e-17,9.446e-18,-0.0,-32.98,0
BackS071624,-18.2595,30.8155,3.293e-18,5.700e-18,1.253e-17,-0.001,-33.12,0
BackS071625,-18.2599,30.8175,1.629e-17,1.356e-17,6.868e-18,-0.0,-33.05,0
BackS071628,-18.2712,30.8302,1.966e-13,1.391e-13,5.089e-14,-0.0,-32.87,0
BackS071632,-18.2922,30.8364,5.202e-20,6.922e-20,9.221e-20,0.0,-32.5,0
BackS071633,-18.2717,30.8163,2.616e-19,2.983e-19,2.903e-19,0.001,-32.82,0
BackS071634,-18.2744,30.8111,1.531e-13,1.496e-13,1.012e-13,0.001,-33.03,1
BackS071635,-18.2784,30.9038,5.583e-20,7.493e-20,9.967e-20,0.001,-32.14,0
BackS071637,-18.2759,30.8250,2.082e-18,1.987e-18,1.323e-18,-0.0,-32.85,0
BackS071638,-18.2815,30.8365,1.111e-18,1.074e-18,7.266e-19,0.0,-32.63,0
BackS071640,-18.2646,30.7855,8.523e-20,1.063e-19,1.223e-19,-0.0,-33.02,0
BackS071642,-18.3001,30.9055,1.376e-20,2.087e-20,3.479e-20,0.0,-31.82,0
BackS071644,-18.2862,30.9045,5.242e-20,6.482e-20,7.637e-20,0.0,-32.1,0
BackS071645,-18.2809,30.9189,4.335e-18,3.743e-18,2.108e-18,0.0,-32.05,0
BackS071646,-18.2611,30.8050,1.270e-20,1.898e-20,3.150e-20,0.0,-33.13,0
BackS071649,-18.2878,30.8960,2.633e-18,2.425e-18,1.458e-18,0.0,-31.95,0
BackS071650,-18.2701,30.8222,4.412e-19,4.759e-19,3.914e-19,0.0,-32.95,0
BackS071651,-18.2890,30.8917,1.635e-19,1.884e-19,1.834e-19,0.0,-31.99,0
BackS071653,-18.2990,30.9112,1.128e-17,9.954e-18,5.660e-18,-0.0,-31.97,0
BackS071654,-18.2685,30.8016,2.395e-19,2.697e-19,2.485e-19,-0.0,-33.05,0
BackS071655,-18.2939,30.8845,6.198e-18,5.700e-18,3.585e-18,-0.0,-32.02,0
BackS071656,-18.2885,30.9160,1.647e-16,1.209e-16,4.732e-17,-0.001,-32.02,0
BackS071658,-18.2641,30.8180,2.570e-20,3.546e-20,5.019e-20,-0.0,-32.96,0
BackS071659,-18.2673,30.8090,1.063e-13,7.233e-14,2.403e-14,0.001,-32.88,0
BackS071664,-18.2711,30.8073,2.383e-13,1.705e-13,6.281e-14,0.0,-32.93,0
BackS071665,-18.2678,30.8047,1.548e-17,1.302e-17,6.785e-18,0.001,-32.87,0
BackS071666,-18.2580,30.7936,2.064e-20,2.882e-20,4.172e-20,0.001,-33.06,0
BackS071668,-18.2768,30.9045,9.333e-20,1.093e-19,1.134e-19,0.0,-32.18,0
BackS071669,-18.2687,30.8009,1.855e-20,2.557e-20,3.588e-20,-0.0,-32.96,0
BackS071671,-18.2748,30.8014,7.034e-18,6.203e-18,3.559e-18,-0.0,-32.79,0
BackS071672,-18.2666,30.7850,7.543e-19,7.857e-19,6.055e-19,0.001,-32.89,0
BackS071675,-18.2985,30.9264,1.437e-20,2.052e-20,3.159e-20,0.0,-31.97,0
BackS071678,-18.2717,30.9078,3.432e-17,2.746e-17,1.258e-17,-0.0,-32.27,0
BackS071679,-18.2826,30.8138,1.182e-18,1.169e-18,8.593e-19,0.0,-32.67,0
BackS071680,-18.2829,30.9294,1.782e-20,2.600e-20,4.065e-20,0.0,-32.11,0
BackS071682,-18.2990,30.9252,2.422e-19,2.839e-19,2.893e-19,0.0,-31.93,0
BackS071684,-18.2818,30.9043,9.804e-18,1.989e-17,6.228e-17,0.0,-32.21,0
BackS071686,-18.2813,30.9275,1.220e-17,1.014e-17,5.021e-18,-0.0,-32.2,0
BackS071687,-18.2925,30.9575,9.577e-18,8.190e-18,4.211e-18,0.0,-31.98,0
BackS071688,-18.2861,30.9188,1.581e-14,1.061e-14,3.366e-15,-0.0,-32.08,0
BackS071689,-18.2791,30.8142,1.063e-18,1.039e-18,7.218e-19,-0.0,-32.75,0
BackS071690,-18.2502,30.7860,4.828e-18,7.236e-18,1.204e-17,-0.0,-33.2,0
BackS071692,-18.2498,30.7723,2.129e-18,2.019e-18,1.283e-18,-0.0,-33.08,0
BackS071696,-18.2893,30.9294,2.247e-18,2.075e-18,1.286e-18,0.0,-32.03,0
BackS071697,-18.2726,30.7942,2.997e-17,2.325e-17,1.018e-17,0.0,-32.94,1
BackS071698,-18.2542,30.7944,4.181e-18,3.578e-18,1.967e-18,-0.0,-33.06,0
BackS071702,-18.2625,30.7764,2.725e-17,2.214e-17,1.011e-17,-0.0,-32.94,0
BackS071704,-18.2927,30.9408,6.598e-18,1.489e-17,5.603e-17,0.001,-32.04,0
BackS071706,-18.2709,30.8081,1.050e-13,7.273e-14,2.624e-14,-0.0,-32.82,0
BackS071707,-18.2542,30.7772,1.099e-17,9.471e-18,5.129e-18,0.0,-33.14,0
BackS071708,-18.2507,30.8085,6.296e-18,5.694e-18,3.406e-18,-0.001,-33.04,0
BackS071709,-18.2918,30.9321,8.311e-20,1.041e-19,1.216e-19,0.001,-32.01,0
BackS071711,-18.2934,30.9215,4.529e-20,5.838e-20,7.173e-20,0.0,-32.07,0
BackS071713,-18.3073,30.9591,3.138e-17,2.594e-17,1.308e-17,-0.001,-31.94,0
BackS071714,-18.3010,30.9358,6.180e-18,5.496e-18,3.214e-18,-0.001,-32.0,0
BackS071715,-18.2852,30.9278,1.672e-18,1.597e-18,1.067e-18,0.0,-32.14,0
BackS071716,-18.3070,30.9413,2.148e-18,2.106e-18,1.457e-18,0.0,-31.9,0
BackS071718,-18.2520,30.7477,1.864e-17,1.496e-17,6.791e-18,0.0,-33.06,0
BackS071720,-18.2916,30.9373,1.641e-17,1.390e-17,7.378e-18,0.001,-32.02,0
BackS071721,-18.2583,30.7903,1.553e-13,1.080e-13,3.769e-14,0.001,-33.0,0
BackS071723,-18.2438,30.7399,1.549e-16,1.218e-16,5.429e-17,0.0,-33.06,0
BackS071725,-18.2929,30.9558,7.401e-19,7.752e-19,6.009e-19,0.001,-32.07,0
BackS071727,-18.2682,30.7653,8.911e-18,1.969e-17,7.251e-17,-0.001,-32.96,0
BackS071728,-18.2848,30.7621,2.848e-18,2.666e-18,1.637e-18,-0.0,-32.85,0
BackS071730,-18.2750,30.9533,4.763e-20,6.431e-20,8.624e-20,0.001,-32.14,0
BackS071731,-18.2900,30.9272,1.247e-17,1.044e-17,5.199e-18,-0.0,-32.03,0
BackS071735,-18.2945,30.9611,1.567e-18,1.535e-18,1.042e-18,-0.0,-31.95,0
BackS071736,-18.2635,30.7620,1.220e-18,1.238e-18,9.577e-19,-0.001,-32.91,1
BackS071737,-18.2917,30.9644,2.466e-13,1.819e-13,7.133e-14,-0.0,-32.07,0
BackS071738,-18.3073,30.9588,5.525e-17,4.078e-17,1.634e-17,0.0,-31.99,0
BackS071740,-18.2942,30.9586,4.053e-18,3.689e-18,2.157e-18,-0.0,-32.06,0
BackS071744,-18.2578,30.7543,8.809e-20,1.114e-19,1.273e-19,0.0,-32.92,0
BackS071746,-18.2873,30.9476,6.984e-18,1.339e-17,3.615e-17,0.0,-32.07,0
BackS071747,-18.2935,30.9559,1.811e-19,2.172e-19,2.294e-19,0.001,-32.1,0
BackS071748,-18.2574,30.7494,4.572e-17,3.566e-17,1.590e-17,0.001,-32.97,1
BackS071749,-18.2662,30.7640,1.510e-13,1.150e-13,4.693e-14,0.0,-32.94,0
BackS071750,-18.2542,30.7567,3.573e-20,4.816e-20,6.394e-20,-0.0,-32.97,0
BackS071751,-18.2563,30.7548,6.612e-18,1.051e-17,1.964e-17,0.001,-33.01,0
BackS071753,-18.2769,30.8571,7.630e-17,5.680e-17,2.255e-17,-0.0,-31.9,0
BackS071754,-18.2768,30.8573,1.079e-15,7.335e-16,2.539e-16,0.0,-34.0,0
BackS071755,-18.2768,30.8572,2.232e-17,1.880e-17,9.581e-18,0.001,-33.13,0
BackS071756,-18.2767,30.8577,8.679e-17,6.693e-17,2.791e-17,-0.0,-29.25,1
BackS071757,-18.3067,30.9681,1.779e-16,1.255e-16,4.488e-17,0.001,-32.0,0
BackS071758,-18.2978,30.9738,1.323e-17,1.115e-17,5.818e-18,-0.0,-32.09,0
BackS071759,-18.2890,30.9512,5.865e-17,4.248e-17,1.628e-17,0.001,-32.1,0
BackS071760,-18.2717,30.7563,5.898e-18,5.182e-18,2.775e-18,-0.0,-32.86,0
BackS071761,-18.2731,30.9548,2.422e-16,1.749e-16,6.474e-17,-0.0,-32.21,0
BackS071762,-18.2897,30.7718,1.460e-17,1.210e-17,6.009e-18,0.001,-32.71,0
BackS071763,-18.2566,30.9441,5.717e-16,3.879e-16,1.293e-16,-0.0,-32.35,0
BackS071764,-18.3092,30.7688,2.061e-16,1.432e-16,4.903e-17,-0.0,-32.57,0
BackS071765,-18.2404,30.9313,4.561e-17,3.425e-17,1.408e-17,0.0,-32.46,1
BackS071766,-18.2355,30.9295,4.954e-17,3.930e-17,1.790e-17,0.0,-32.49,1
BackS071767,-18.2183,30.9084,6.775e-17,5.154e-17,2.150e-17,-0.0,-32.58,1
BackS071768,-18.3447,30.8110,1.227e-16,9.011e-17,3.523e-17,-0.0,-32.33,0
BackS071769,-18.1972,30.9016,5.082e-18,7.539e-18,1.240e-17,0.002,-32.67,0
BackS071770,-18.1905,30.8882,1.285e-17,1.066e-17,5.310e-18,0.0,-32.74,0
BackS071771,-18.1840,30.8782,5.760e-17,4.584e-17,2.087e-17,0.001,-32.82,0
BackS071772,-18.1801,30.8777,1.399e-17,1.152e-17,5.547e-18,-0.0,-32.89,0
BackS071773,-18.3902,30.8538,3.131e-16,2.253e-16,8.740e-17,-0.0,-32.08,0
BackS071774,-18.1584,30.8563,5.646e-19,5.903e-19,4.619e-19,-0.0,-32.89,0
BackS071775,-18.1430,30.8378,7.836e-17,5.893e-17,2.430e-17,-0.001,-33.08,1
BackS071776,-18.4182,30.8864,2.381e-16,1.700e-16,6.394e-17,0.0,-31.92,0
BackS071777,-18.1302,30.8183,1.623e-15,1.150e-15,4.099e-16,0.001,-33.1,0
BackS071778,-18.4264,30.9006,7.756e-18,6.706e-18,3.596e-18,-0.0,-31.81,0
BackS071779,-18.0982,30.7859,4.312e-18,3.999e-18,2.544e-18,0.0,-33.24,0
BackS071781,-18.1021,30.7765,8.630e-17,5.986e-17,2.100e-17,0.001,-33.25,0
BackS071782,-18.0947,30.7653,2.039e-16,1.408e-16,5.073e-17,0.0,-33.29,0
BackS071783,-18.4765,30.9710,3.662e-18,8.363e-18,3.323e-17,0.0,-31.63,0
BackS071784,-18.0941,30.7434,4.957e-17,4.020e-17,1.850e-17,-0.001,-33.41,0
BackS071785,-18.4908,30.9944,1.440e-16,1.098e-16,4.776e-17,-0.0,-31.59,0
BackS071786,-18.0785,30.7189,2.632e-18,4.780e-18,1.201e-17,0.0,-33.47,0
BackS071787,-18.0713,30.7032,2.749e-17,2.181e-17,1.020e-17,-0.001,-33.45,0
BackS071788,-18.4810,31.0186,1.130e-17,9.865e-18,5.404e-18,0.0,-31.59,0
BackS071789,-18.0745,30.6938,7.902e-16,5.517e-16,1.958e-16,0.0,-33.45,0
BackS071790,-18.4735,31.0292,1.804e-18,1.746e-18,1.146e-18,-0.001,-31.55,0
BackS071791,-18.0787,30.6768,1.652e-17,1.345e-17,6.666e-18,0.0,-33.47,0
BackS071792,-18.4742,31.0504,4.769e-16,3.357e-16,1.228e-16,0.0,-31.54,0
BackS071793,-18.0770,30.6580,1.371e-16,1.002e-16,3.828e-17,-0.0,-33.46,0
BackS071794,-18.0924,30.6590,1.530e-17,2.749e-17,6.986e-17,0.0,-33.45,0
BackS071795,-18.4497,31.0506,4.440e-17,3.607e-17,1.657e-17,0.0,-31.6,0
BackS071796,-18.4513,31.0563,2.227e-17,3.376e-17,5.635e-17,0.0,-31.53,0
BackS071797,-18.0932,30.6385,3.070e-18,3.033e-18,2.134e-18,0.001,-33.46,0
BackS071798,-18.1116,30.6456,6.078e-17,4.790e-17,2.151e-17,0.0,-33.4,1
BackS071799,-18.1169,30.6359,2.392e-16,1.679e-16,6.138e-17,0.001,-33.39,0
BackS071800,-18.1277,30.6441,2.185e-17,1.779e-17,8.180e-18,-0.0,-33.34,0
BackS071801,-18.1361,30.6383,4.339e-17,3.569e-17,1.750e-17,0.001,-33.31,0
BackS071802,-18.3991,31.0676,3.846e-16,2.687e-16,9.286e-17,-0.0,-31.68,0
BackS071803,-18.1533,30.6331,8.786e-17,6.625e-17,2.682e-17,0.001,-33.23,0
BackS071804,-18.3842,31.0735,1.532e-16,1.145e-16,4.680e-17,-0.0,-31.84,0
BackS071805,-18.3719,31.0646,1.506e-17,1.236e-17,6.068e-18,-0.0,-31.83,0
BackS071806,-18.3597,31.0693,2.274e-17,1.817e-17,8.536e-18,-0.0,-31.91,0
BackS071807,-18.2045,30.6452,1.074e-16,7.991e-17,3.136e-17,0.0,-33.05,0
BackS071808,-18.2172,30.6591,5.899e-16,4.084e-16,1.391e-16,0.0,-33.04,0
BackS071809,-18.2337,30.6793,4.883e-19,5.285e-19,4.423e-19,0.0,-32.97,0
BackS071810,-18.3092,31.0450,3.253e-18,6.002e-18,1.515e-17,-0.0,-32.1,0
BackS071811,-18.2956,31.0419,1.375e-16,1.045e-16,4.239e-17,0.0,-32.16,1
BackS071812,-18.2803,31.0334,2.319e-16,1.735e-16,7.124e-17,0.0,-32.18,0
BackS071813,-18.2632,31.0066,1.975e-20,3.000e-20,4.861e-20,0.0,-32.23,0
BackS071814,-18.3038,30.7175,8.041e-19,7.782e-19,5.185e-19,0.0,-32.69,0
BackS071815,-18.2331,30.9804,3.195e-16,2.346e-16,9.136e-17,0.0,-32.39,0
BackS071816,-18.2196,30.9734,5.823e-20,7.238e-20,8.236e-20,0.0,-32.45,0
BackS071817,-18.2077,30.9638,1.050e-13,7.786e-14,3.107e-14,-0.0,-32.47,0
BackS071818,-18.1889,30.9597,2.580e-17,2.031e-17,9.118e-18,0.001,-32.55,1
BackS071819,-18.1738,30.9404,1.018e-16,7.509e-17,3.036e-17,-0.0,-32.64,0
BackS071820,-18.1754,30.9319,2.155e-18,2.060e-18,1.340e-18,0.0,-32.64,0
BackS071821,-18.1406,30.9178,5.992e-17,4.530e-17,1.921e-17,0.001,-32.72,1
BackS071822,-18.4279,30.8252,8.918e-14,6.038e-14,2.017e-14,0.0,-32.15,0
BackS071823,-18.1186,30.8839,7.082e-17,5.396e-17,2.275e-17,0.002,-32.81,1
BackS071824,-18.4508,30.8518,6.239e-20,8.148e-20,9.934e-20,0.0,-32.07,0
BackS071825,-18.4573,30.8659,1.828e-17,1.551e-17,7.732e-18,-0.001,-32.03,0
BackS071826,-18.0874,30.8478,2.277e-16,1.633e-16,6.319e-17,-0.001,-32.96,0
BackS071827,-18.0908,30.8323,1.523e-17,2.854e-17,7.734e-17,0.0,-33.0,0
BackS071828,-18.4899,30.9042,2.074e-16,1.443e-16,5.009e-17,-0.0,-31.82,0
BackS071829,-18.0464,30.7832,4.099e-16,2.831e-16,1.028e-16,-0.0,-33.2,0
BackS071830,-18.0502,30.7786,1.769e-16,1.306e-16,5.076e-17,0.0,-33.16,0
BackS071831,-18.5300,30.9586,7.913e-17,6.293e-17,2.829e-17,0.0,-31.73,1
BackS071832,-18.0318,30.7472,4.393e-17,3.370e-17,1.393e-17,0.0,-33.3,1
BackS071833,-18.5551,30.9940,3.799e-16,2.726e-16,9.946e-17,0.0,-31.66,0
BackS071834,-18.5478,31.0063,2.650e-18,2.477e-18,1.608e-18,-0.0,-31.64,0
BackS071835,-18.5531,31.0236,3.189e-16,2.276e-16,8.373e-17,0.0,-31.6,0
BackS071836,-17.9953,30.6789,3.312e-20,4.689e-20,6.821e-20,0.001,-33.41,0
BackS071837,-18.5591,31.0461,6.398e-18,8.921e-18,1.224e-17,0.0,-31.57,0
BackS071838,-18.5486,31.0576,1.684e-16,1.258e-16,5.159e-17,0.0,-31.55,0
BackS071839,-18.5562,31.0677,1.231e-15,8.376e-16,2.848e-16,-0.0,-31.5,0
BackS071840,-18.0024,30.6320,8.093e-14,5.655e-14,1.947e-14,0.001,-33.49,0
BackS071841,-18.0076,30.6233,4.406e-16,3.156e-16,1.158e-16,0.0,-33.46,0
BackS071842,-17.9919,30.6016,9.489e-17,7.451e-17,3.251e-17,-0.0,-33.48,1
BackS071843,-18.0050,30.6016,1.066e-17,2.571e-17,1.159e-16,0.001,-33.54,0
BackS071844,-18.5561,31.1255,2.581e-19,2.999e-19,2.933e-19,0.001,-31.49,0
BackS071847,-18.0323,30.5810,3.437e-17,2.678e-17,1.169e-17,0.0,-33.51,1
BackS071848,-18.0379,30.5810,8.274e-20,1.021e-19,1.114e-19,0.001,-33.42,0
BackS071849,-18.0482,30.5776,4.615e-19,5.373e-19,5.284e-19,-0.001,-33.43,0
BackS071850,-18.5003,31.1509,1.092e-17,9.592e-18,5.161e-18,0.0,-31.62,0
BackS071851,-18.0806,30.5728,2.602e-16,1.952e-16,8.191e-17,-0.001,-33.4,0
BackS071852,-18.4705,31.1486,2.329e-16,1.697e-16,6.739e-17,0.001,-31.64,0
BackS071853,-18.4561,31.1512,1.005e-13,9.907e-14,7.011e-14,0.001,-31.69,1
BackS071854,-18.4432,31.1537,4.146e-18,3.856e-18,2.321e-18,-0.0,-31.72,0
BackS071855,-18.4275,31.1436,3.157e-18,5.044e-18,9.262e-18,-0.001,-31.79,0
BackS071856,-18.4126,31.1436,2.566e-15,1.693e-15,5.360e-16,-0.0,-31.81,0
BackS071857,-18.3976,31.1435,6.669e-16,4.529e-16,1.473e-16,-0.001,-31.86,0
BackS071858,-18.1716,30.5802,3.446e-16,2.519e-16,9.341e-17,0.0,-33.06,0
BackS071859,-18.1874,30.5974,7.127e-17,5.304e-17,2.156e-17,-0.001,-33.05,0
BackS071860,-18.2114,30.6244,1.743e-16,1.267e-16,5.021e-17,-0.001,-32.97,0
BackS071861,-18.3283,31.0986,1.140e-16,8.428e-17,3.332e-17,-0.0,-32.02,0
BackS071862,-18.2472,30.6250,3.312e-17,2.705e-17,1.307e-17,0.001,-32.9,0
BackS071863,-18.2922,31.0839,3.418e-17,2.759e-17,1.266e-17,-0.0,-32.14,0
BackS071864,-18.2794,30.6294,6.296e-19,6.513e-19,5.107e-19,0.001,-32.79,0
BackS071865,-18.2470,31.0384,4.473e-16,3.116e-16,1.097e-16,0.0,-32.27,0
BackS071866,-18.2332,31.0320,1.037e-17,8.426e-18,4.109e-18,-0.0,-32.33,0
BackS071867,-18.2155,31.0293,6.343e-16,4.516e-16,1.667e-16,0.0,-32.34,0
BackS071868,-18.3584,30.7076,6.445e-17,4.874e-17,1.997e-17,0.001,-32.56,1
BackS071869,-18.3714,30.7042,2.403e-17,1.959e-17,9.579e-18,-0.0,-32.52,0
BackS071870,-18.1573,30.9734,9.162e-17,6.808e-17,2.717e-17,0.001,-32.57,0
BackS071871,-18.4221,30.7663,8.540e-17,6.456e-17,2.632e-17,-0.0,-32.27,1
BackS071872,-18.1352,30.9447,5.126e-17,4.034e-17,1.735e-17,0.001,-32.7,1
BackS071873,-18.1011,30.9142,2.626e-13,1.988e-13,8.282e-14,0.0,-32.77,1
BackS071874,-18.4622,30.8052,2.324e-17,1.902e-17,9.456e-18,-0.001,-32.23,0
BackS071875,-18.4947,30.8380,2.990e-18,5.023e-18,1.092e-17,0.001,-32.1,0
BackS071876,-18.0486,30.8534,5.472e-18,4.826e-18,2.833e-18,0.0,-32.99,0
BackS071877,-18.4946,30.8640,7.468e-17,5.793e-17,2.507e-17,0.001,-31.98,1
BackS071878,-18.0239,30.8237,5.884e-18,5.066e-18,2.648e-18,0.0,-33.03,0
BackS071879,-18.5495,30.9141,3.161e-17,2.574e-17,1.192e-17,-0.0,-31.91,0
BackS071880,-18.5635,30.9374,9.977e-17,7.124e-17,2.748e-17,0.0,-31.84,0
BackS071881,-17.9728,30.7460,2.114e-18,2.105e-18,1.476e-18,0.001,-33.21,0
BackS071882,-18.5831,30.9736,3.780e-16,2.708e-16,1.045e-16,0.0,-31.78,0
BackS071883,-17.9519,30.7147,5.680e-17,4.627e-17,2.115e-17,0.0,-33.27,0
BackS071884,-18.5931,31.0126,3.259e-16,2.332e-16,8.605e-17,-0.001,-31.7,0
BackS071885,-17.9457,30.6825,2.246e-17,1.783e-17,8.220e-18,-0.0,-33.31,1
BackS071886,-17.9633,30.6793,1.162e-17,1.040e-17,6.084e-18,0.0,-33.39,0
BackS071887,-17.9570,30.6561,5.791e-17,4.554e-17,2.064e-17,0.0,-33.38,1
BackS071888,-18.2727,30.9344,1.394e-18,1.449e-18,1.137e-18,0.0,-32.23,0
BackS071889,-18.2814,30.7729,4.737e-18,8.970e-18,2.458e-17,0.0,-32.8,0
BackS071890,-18.2862,30.7848,2.810e-17,2.231e-17,1.023e-17,0.0,-32.65,0
BackS071892,-18.2969,30.7799,4.885e-20,6.418e-20,8.160e-20,-0.0,-32.69,0
BackS071893,-18.3034,30.7806,6.471e-18,5.924e-18,3.586e-18,-0.0,-32.61,0
BackS071894,-18.2414,30.9199,4.305e-18,7.805e-18,1.929e-17,0.001,-32.45,0
BackS071896,-18.2397,30.9164,3.044e-18,5.420e-18,1.263e-17,-0.0,-32.46,0
BackS071897,-18.3346,30.7936,5.098e-18,4.634e-18,2.693e-18,0.0,-32.39,0
BackS071898,-18.3414,30.7923,9.161e-17,6.945e-17,2.853e-17,0.0,-32.46,0
BackS071899,-18.2127,30.8996,1.144e-17,9.771e-18,5.218e-18,0.001,-32.61,0
BackS071902,-18.1882,30.8797,4.489e-17,3.400e-17,1.422e-17,0.0,-32.82,1
BackS071905,-18.3830,30.8500,1.080e-17,9.492e-18,5.484e-18,0.0,-32.09,0
BackS071906,-18.4100,30.8751,5.088e-20,6.894e-20,8.891e-20,0.001,-31.93,0
BackS071907,-18.4041,30.8653,1.852e-17,1.491e-17,6.858e-18,-0.0,-32.0,0
BackS071908,-18.3958,30.8618,3.537e-19,3.840e-19,3.320e-19,0.001,-32.06,0
BackS071909,-18.1615,30.8452,2.423e-18,2.256e-18,1.391e-18,0.0,-32.99,0
BackS071910,-18.4286,30.9043,2.211e-19,2.470e-19,2.268e-19,-0.001,-31.83,0
BackS071915,-18.4495,30.9335,1.940e-18,1.951e-18,1.390e-18,-0.0,-31.71,0
BackS071918,-18.4516,30.9517,1.190e-13,8.257e-14,2.820e-14,-0.001,-31.68,0
BackS071919,-18.0777,30.7365,2.547e-18,2.402e-18,1.581e-18,0.0,-33.3,0
BackS071920,-18.4761,30.9824,1.166e-16,8.557e-17,3.340e-17,0.001,-31.6,0
BackS071921,-18.0962,30.7416,2.167e-18,4.392e-18,1.406e-17,0.0,-33.39,0
BackS071922,-18.4777,30.9930,2.965e-16,2.101e-16,7.913e-17,-0.0,-31.57,0
BackS071923,-18.4463,30.9799,1.340e-17,1.166e-17,6.096e-18,-0.001,-31.57,0
BackS071924,-18.4686,31.0039,9.393e-20,1.153e-19,1.320e-19,0.001,-31.6,0
BackS071927,-18.4610,31.0126,1.069e-17,2.691e-17,1.331e-16,-0.0,-31.52,0
BackS071928,-18.0865,30.6957,2.897e-18,7.251e-18,3.505e-17,0.0,-33.45,0
BackS071929,-18.0981,30.6886,2.384e-17,1.885e-17,8.244e-18,0.0,-33.51,0
BackS071930,-18.4984,31.0504,7.220e-19,7.673e-19,6.380e-19,0.0,-31.51,0
BackS071931,-18.0852,30.6676,4.945e-16,3.509e-16,1.301e-16,0.0,-33.49,0
BackS071932,-18.1102,30.6731,2.558e-19,2.791e-19,2.375e-19,-0.0,-33.38,0
BackS071933,-18.1129,30.6639,7.172e-17,5.668e-17,2.559e-17,0.001,-33.44,1
BackS071934,-18.4719,31.0559,1.940e-19,2.429e-19,2.785e-19,-0.001,-31.58,0
BackS071935,-18.0984,30.6615,3.178e-18,2.926e-18,1.826e-18,-0.0,-33.45,0
BackS071937,-18.1212,30.6726,1.169e-17,9.617e-18,4.611e-18,-0.0,-33.42,0
BackS071938,-18.1169,30.6434,1.504e-17,1.239e-17,5.853e-18,-0.0,-33.39,0
BackS071940,-18.1343,30.6462,2.980e-20,3.894e-20,4.997e-20,0.0,-33.33,0
BackS071941,-18.1292,30.6332,1.571e-19,1.790e-19,1.738e-19,0.001,-33.35,0
BackS071942,-18.4328,31.0661,4.172e-18,6.876e-18,1.416e-17,0.001,-31.69,0
BackS071943,-18.4091,31.0803,7.054e-18,1.562e-17,5.787e-17,0.0,-31.72,0
BackS071944,-18.1500,30.6427,5.197e-18,4.308e-18,2.150e-18,-0.0,-33.24,0
BackS071945,-18.1631,30.6245,6.675e-19,7.290e-19,6.321e-19,0.0,-33.19,0
BackS071946,-18.1575,30.6539,1.768e-16,1.247e-16,4.653e-17,0.0,-33.24,0
BackS071947,-18.3770,31.0699,1.371e-18,1.409e-18,1.066e-18,0.0,-31.8,0
BackS071950,-18.1989,30.6404,3.177e-18,6.122e-18,1.766e-17,-0.0,-33.09,0
BackS071951,-18.2118,30.6827,3.468e-18,6.667e-18,1.953e-17,0.0,-33.1,0
BackS071952,-18.2199,30.6701,3.428e-20,4.821e-20,6.860e-20,0.001,-32.97,0
BackS071953,-18.3280,31.0495,8.608e-20,1.009e-19,1.004e-19,-0.001,-32.03,0
BackS071954,-18.3144,31.0295,2.878e-18,2.643e-18,1.622e-18,0.0,-32.07,0
BackS071956,-18.2652,30.6875,3.841e-18,5.825e-18,1.008e-17,0.001,-32.78,0
BackS071957,-18.2648,30.6695,1.827e-19,2.140e-19,2.169e-19,-0.001,-32.86,0
BackS071958,-18.2753,31.0453,7.928e-18,1.756e-17,6.562e-17,0.0,-32.17,0
