Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS053597,-16.4089,-7.2249,3.947e-18,3.511e-18,1.973e-18,0.0,-75.03,0
RightS053599,-16.3741,-7.1729,4.503e-18,3.836e-18,2.084e-18,-0.0,-73.95,0
RightS053602,-16.3417,-7.1798,1.981e-19,2.289e-19,2.233e-19,0.0,-75.67,0
RightS053603,-16.3980,-7.1989,8.382e-20,9.955e-20,1.021e-19,-0.0,-73.87,0
RightS053604,-16.4012,-7.1900,6.863e-14,7.294e-14,5.984e-14,-0.0,-74.53,1
RightS053611,-16.3913,-7.2065,9.994e-19,1.684e-18,3.651e-18,0.0,-75.37,0
RightS053612,-16.3704,-7.1787,5.414e-20,6.462e-20,6.905e-20,0.001,-74.14,0
RightS053613,-16.3996,-7.2097,9.909e-19,9.245e-19,5.693e-19,0.001,-74.89,0
RightS053614,-16.3835,-7.2278,1.309e-20,1.852e-20,2.711e-20,-0.0,-75.14,0
RightS053615,-16.3888,-7.2200,1.055e-20,1.585e-20,2.651e-20,-0.0,-73.73,0
RightS053616,-16.3800,-7.1996,5.535e-19,9.902e-19,2.359e-18,0.001,-75.52,0
RightS053617,-16.4183,-7.2107,5.113e-18,4.374e-18,2.358e-18,-0.0,-74.88,0
RightS053619,-16.3896,-7.2310,4.731e-18,4.133e-18,2.250e-18,0.0,-73.62,0
RightS053620,-16.3882,-7.2178,4.100e-18,9.263e-18,3.706e-17,-0.0,-75.35,0
RightS053621,-16.3805,-7.1755,2.302e-19,2.767e-19,2.908e-19,0.0,-74.14,0
RightS053626,-16.3375,-7.2019,6.490e-18,5.238e-18,2.410e-18,0.0,-74.89,0
RightS053628,-16.3435,-7.1824,1.924e-17,3.854e-17,1.167e-16,0.0,-74.58,0
RightS053629,-16.3689,-7.2294,1.251e-18,2.358e-18,6.302e-18,0.001,-74.15,0
RightS053630,-16.3652,-7.2345,3.704e-20,4.865e-20,6.083e-20,0.001,-74.37,0
RightS053632,-16.4025,-7.2302,1.789e-18,1.677e-18,1.082e-18,0.001,-74.86,0
RightS053633,-16.4267,-7.1852,1.060e-20,1.605e-20,2.675e-20,-0.0,-75.29,0
RightS053634,-16.3620,-7.1867,3.201e-18,6.081e-18,1.696e-17,-0.0,-75.13,0
RightS053635,-16.3707,-7.1970,3.107e-14,2.124e-14,7.011e-15,-0.0,-74.57,0
RightS053636,-16.3756,-7.2228,2.831e-18,2.590e-18,1.541e-18,-0.0,-75.28,0
RightS053638,-16.3678,-7.1746,1.249e-18,2.195e-18,4.981e-18,0.0,-73.67,0
RightS053639,-16.3574,-7.2097,1.764e-18,1.669e-18,1.043e-18,-0.001,-75.51,0
RightS053640,-16.4265,-7.2311,1.777e-18,1.595e-18,9.240e-19,-0.0,-74.34,0
RightS053641,-16.3702,-7.1866,6.154e-19,6.392e-19,4.978e-19,0.0,-74.7,0
RightS053643,-16.3723,-7.1848,3.927e-17,3.143e-17,1.422e-17,0.0,-74.97,1
RightS053645,-16.3657,-7.2080,2.685e-20,3.822e-20,5.576e-20,0.001,-74.57,0
RightS053646,-16.4099,-7.2129,6.521e-18,1.749e-17,1.004e-16,-0.001,-74.39,0
RightS053647,-16.4144,-7.2187,5.590e-19,5.631e-19,4.022e-19,0.0,-74.62,0
RightS053648,-16.4048,-7.2025,7.976e-18,6.729e-18,3.379e-18,-0.001,-75.45,0
RightS053649,-16.3637,-7.2286,1.005e-20,1.461e-20,2.282e-20,-0.0,-73.49,0
RightS053654,-16.3666,-7.1782,8.257e-14,5.781e-14,2.119e-14,-0.001,-75.01,0
RightS053655,-16.3622,-7.1774,3.258e-18,2.809e-18,1.515e-18,-0.001,-74.94,0
RightS053656,-16.3474,-7.2003,1.213e-18,1.185e-18,8.096e-19,-0.0,-74.57,0
RightS053657,-16.3508,-7.2236,1.511e-18,1.408e-18,9.053e-19,0.0,-74.84,0
RightS053660,-16.3760,-7.1819,3.879e-18,3.322e-18,1.751e-18,-0.0,-75.03,0
RightS053661,-16.3760,-7.1831,3.372e-20,4.315e-20,5.217e-20,-0.001,-75.55,0
RightS053662,-16.3846,-7.2413,1.515e-18,3.329e-18,1.191e-17,-0.001,-75.24,0
RightS053665,-16.3707,-7.1912,3.043e-18,6.122e-18,1.802e-17,0.0,-73.78,0
RightS053666,-16.3981,-7.1935,4.104e-14,2.746e-14,9.192e-15,-0.0,-75.1,0
RightS053668,-16.3814,-7.2442,4.878e-20,6.162e-20,7.492e-20,-0.0,-75.27,0
RightS053669,-16.3644,-7.2075,2.674e-18,5.440e-18,1.689e-17,0.0,-74.0,0
RightS053671,-16.3602,-7.1991,3.857e-20,4.705e-20,5.109e-20,0.001,-75.1,0
RightS053672,-16.4007,-7.2040,6.213e-18,1.234e-17,3.559e-17,0.001,-74.6,0
RightS053675,-16.3835,-7.1998,1.929e-18,2.737e-18,4.120e-18,0.0,-74.23,0
RightS053676,-16.4059,-7.2074,1.027e-20,1.451e-20,2.117e-20,-0.0,-75.15,0
RightS053677,-16.3765,-7.1755,1.805e-18,1.686e-18,1.064e-18,-0.001,-74.44,0
RightS053678,-16.3533,-7.2017,1.594e-19,1.767e-19,1.560e-19,-0.0,-75.13,0
RightS053679,-16.3766,-7.2169,9.806e-18,8.017e-18,3.897e-18,0.0,-75.25,0
RightS053684,-16.4151,-7.1887,7.756e-14,5.298e-14,1.803e-14,0.0,-73.99,0
RightS053685,-16.3478,-7.1711,1.996e-16,1.409e-16,5.026e-17,0.001,-74.75,0
RightS053690,-16.3637,-7.2005,1.409e-19,1.603e-19,1.500e-19,0.0,-75.02,0
RightS053691,-16.3627,-7.2214,8.919e-18,2.370e-17,1.269e-16,-0.0,-74.91,0
RightS053693,-16.3386,-7.1708,9.850e-18,7.658e-18,3.487e-18,0.001,-75.25,0
RightS053694,-16.4054,-7.2166,1.449e-17,1.144e-17,5.111e-18,0.0,-75.15,0
RightS053700,-16.3796,-7.1753,4.368e-14,2.939e-14,9.494e-15,0.0,-75.54,0
RightS053701,-16.3538,-7.1770,7.101e-19,1.241e-18,2.990e-18,-0.0,-74.39,0
RightS053704,-16.3651,-7.1993,3.884e-18,3.455e-18,1.952e-18,-0.0,-73.84,0
RightS053705,-16.3563,-7.1753,5.250e-19,5.394e-19,4.171e-19,0.0,-75.4,0
RightS053707,-16.3656,-7.1800,1.016e-19,1.197e-19,1.226e-19,-0.0,-74.39,0
RightS053709,-16.3640,-7.1808,1.595e-18,2.397e-18,4.009e-18,0.001,-74.53,0
RightS053710,-16.3516,-7.2096,4.765e-18,8.988e-18,2.312e-17,0.0,-73.63,0
RightS053711,-16.3624,-7.2231,2.012e-18,4.244e-18,1.447e-17,-0.0,-75.04,0
RightS053715,-16.3616,-7.2118,1.186e-13,1.185e-13,8.557e-14,0.001,-75.55,1
RightS053716,-16.4038,-7.2011,5.045e-18,4.390e-18,2.438e-18,0.001,-74.1,0
RightS053717,-16.3894,-7.1944,1.598e-19,1.778e-19,1.536e-19,0.0,-73.82,0
RightS053719,-16.3346,-7.1857,1.385e-13,1.041e-13,4.203e-14,0.001,-74.25,0
RightS053720,-16.3520,-7.2125,6.664e-19,7.022e-19,5.451e-19,-0.001,-74.45,0
RightS053723,-16.4268,-7.2266,2.111e-18,3.225e-18,5.609e-18,-0.0,-74.26,0
RightS053725,-16.3877,-7.1915,8.999e-18,7.407e-18,3.682e-18,-0.001,-75.15,0
RightS053726,-16.3722,-7.2177,8.871e-20,1.083e-19,1.131e-19,-0.001,-74.08,0
RightS053729,-16.3747,-7.2059,2.131e-18,3.409e-18,6.423e-18,-0.0,-74.84,0
RightS053730,-16.3586,-7.2037,3.100e-18,2.744e-18,1.527e-18,-0.001,-74.98,0
RightS053735,-16.3906,-7.2136,7.310e-20,8.769e-20,9.117e-20,-0.0,-74.81,0
RightS053736,-16.3596,-7.1660,3.226e-17,2.485e-17,1.027e-17,0.001,-74.48,1
RightS053738,-16.4246,-7.1977,6.836e-20,8.023e-20,8.201e-20,-0.001,-74.25,0
RightS053739,-16.3812,-7.1828,3.795e-19,3.933e-19,3.132e-19,-0.0,-75.46,0
RightS053740,-16.3491,-7.1693,5.890e-19,5.764e-19,3.961e-19,-0.0,-74.55,0
RightS053741,-16.3576,-7.2017,3.303e-18,5.177e-18,9.674e-18,0.001,-74.17,0
RightS053744,-16.3699,-7.1841,1.235e-19,1.379e-19,1.238e-19,0.0,-74.16,0
RightS053745,-16.3622,-7.2259,2.707e-19,3.129e-19,3.120e-19,-0.0,-74.3,0
RightS053747,-16.3338,-7.1923,4.583e-18,4.010e-18,2.206e-18,-0.0,-74.16,0
RightS053748,-16.3973,-7.2378,1.981e-18,2.903e-18,4.547e-18,0.0,-74.47,0
RightS053751,-16.3406,-7.1589,5.395e-18,8.639e-18,1.636e-17,0.0,-74.82,0
RightS053753,-16.3802,-7.1755,1.010e-18,9.503e-19,6.153e-19,-0.0,-75.09,0
RightS053755,-16.3901,-7.1656,1.554e-19,1.790e-19,1.655e-19,-0.0,-75.08,0
RightS053756,-16.3806,-7.2011,6.986e-17,5.298e-17,2.272e-17,-0.001,-68.73,1
RightS053757,-16.3805,-7.2009,1.018e-16,7.454e-17,2.941e-17,-0.001,-76.73,0
RightS053758,-16.3806,-7.2008,1.995e-16,1.468e-16,5.680e-17,-0.0,-69.05,0
RightS053759,-16.3806,-7.2009,1.991e-13,1.664e-13,8.295e-14,0.0,-68.05,1
RightS053760,-16.3805,-7.2010,9.240e-19,9.003e-19,6.334e-19,0.0,-71.34,0
RightS053761,-16.3941,-7.2404,2.333e-20,2.914e-20,3.292e-20,-0.001,-74.12,0
RightS053762,-16.0657,-7.1330,4.974e-20,6.362e-20,7.435e-20,-0.0,-74.33,0
RightS053764,-16.5381,-7.4011,1.410e-19,1.674e-19,1.681e-19,0.001,-75.13,0
RightS053765,-16.2699,-7.2906,7.254e-20,9.029e-20,1.032e-19,-0.001,-75.32,0
RightS053767,-16.2800,-7.0000,1.165e-20,1.704e-20,2.790e-20,0.001,-75.12,0
RightS053768,-16.3776,-7.0868,1.488e-19,1.671e-19,1.546e-19,-0.0,-74.6,0
RightS053771,-16.5409,-7.2907,2.645e-18,2.325e-18,1.338e-18,-0.0,-74.32,0
RightS053775,-16.4407,-7.1617,5.232e-18,4.334e-18,2.170e-18,-0.0,-74.75,0
RightS053776,-16.0573,-7.3039,1.553e-19,1.771e-19,1.721e-19,0.001,-74.57,0
RightS053777,-16.6722,-7.3390,4.887e-14,3.605e-14,1.429e-14,0.0,-74.13,0
RightS053779,-16.1406,-7.2902,1.891e-20,2.539e-20,3.251e-20,0.001,-74.99,0
RightS053781,-15.9319,-7.1006,3.012e-18,2.763e-18,1.692e-18,-0.0,-74.43,0
RightS053783,-16.3223,-7.1006,2.032e-18,1.815e-18,1.062e-18,0.001,-74.26,0
RightS053787,-16.5241,-7.3576,2.363e-18,4.107e-18,9.103e-18,-0.0,-74.85,0
RightS053795,-16.3392,-7.2713,5.719e-20,6.373e-20,5.923e-20,0.0,-75.24,0
RightS053796,-16.7376,-7.2535,1.804e-20,2.479e-20,3.485e-20,-0.0,-75.3,0
RightS053797,-16.1870,-7.1634,1.431e-19,1.640e-19,1.522e-19,0.0,-74.03,0
RightS053809,-16.4816,-7.0631,4.517e-14,3.111e-14,1.078e-14,0.001,-73.99,0
RightS053813,-16.4561,-7.2766,3.367e-19,3.483e-19,2.625e-19,0.001,-75.2,0
RightS053816,-16.4903,-7.2023,3.193e-20,4.143e-20,5.085e-20,-0.0,-74.57,0
RightS053818,-16.5249,-7.3139,5.817e-19,5.818e-19,4.188e-19,0.0,-74.27,0
RightS053824,-16.4084,-7.2192,1.092e-18,1.015e-18,6.394e-19,0.0,-75.13,0
RightS053832,-16.3671,-6.9858,1.095e-18,1.084e-18,7.499e-19,0.001,-73.89,0
RightS053849,-16.2051,-7.1512,3.179e-14,2.150e-14,7.106e-15,0.0,-74.3,0
RightS053850,-16.4263,-7.4164,2.599e-20,3.545e-20,4.892e-20,-0.001,-75.46,0
RightS053851,-16.0945,-7.2065,2.092e-18,3.415e-18,6.865e-18,0.0,-74.72,0
RightS053854,-16.4659,-7.3416,1.202e-20,1.669e-20,2.379e-20,0.0,-74.54,0
RightS053857,-16.3707,-7.0986,8.765e-19,1.328e-18,2.240e-18,0.001,-74.25,0
RightS053858,-16.2035,-7.1891,1.347e-19,1.620e-19,1.686e-19,-0.0,-74.76,0
RightS053859,-16.4768,-7.1948,2.319e-20,3.112e-20,4.034e-20,-0.0,-74.14,0
RightS053860,-16.5804,-7.1926,5.063e-19,5.038e-19,3.572e-19,-0.001,-75.34,0
RightS053863,-16.1586,-7.1531,1.342e-19,1.541e-19,1.460e-19,0.0,-74.42,0
RightS053864,-16.4165,-7.2322,2.800e-19,2.973e-19,2.308e-19,0.0,-74.22,0
RightS053868,-16.3737,-7.3167,5.570e-18,9.166e-18,1.873e-17,0.001,-74.65,0
RightS053871,-16.5219,-7.4069,2.136e-20,2.853e-20,3.741e-20,-0.001,-74.65,0
RightS053873,-16.7982,-7.3345,1.083e-19,1.302e-19,1.380e-19,-0.0,-74.88,0
RightS053876,-16.2917,-7.2965,2.039e-20,2.723e-20,3.449e-20,-0.001,-74.47,0
RightS053877,-16.4273,-7.0827,6.326e-20,7.483e-20,7.437e-20,0.0,-75.34,0
RightS053878,-16.1318,-7.1134,4.084e-18,3.506e-18,1.797e-18,0.001,-74.06,0
RightS053880,-16.4721,-6.9755,1.420e-18,3.064e-18,1.091e-17,-0.001,-74.89,0
RightS053881,-16.4552,-7.1874,5.340e-20,6.638e-20,7.479e-20,-0.0,-74.44,0
RightS053883,-16.5927,-7.2648,1.546e-20,2.090e-20,2.768e-20,0.0,-74.68,0
RightS053884,-16.5782,-7.2662,4.395e-20,5.593e-20,6.613e-20,0.0,-74.35,0
RightS053888,-16.0346,-7.0004,3.670e-18,6.107e-18,1.254e-17,0.0,-74.61,0
RightS053890,-16.4043,-7.0898,5.337e-19,5.702e-19,4.608e-19,0.001,-74.21,0
RightS053894,-16.2816,-7.2994,3.022e-18,2.711e-18,1.579e-18,0.001,-75.42,0
RightS053895,-16.6292,-7.3694,5.684e-17,1.679e-16,1.132e-15,-0.0,-75.1,0
RightS053896,-16.1721,-7.3758,1.126e-20,1.506e-20,2.057e-20,0.0,-75.13,0
RightS053900,-16.4102,-7.1795,6.461e-19,6.578e-19,5.019e-19,0.0,-75.32,0
RightS053901,-16.5486,-7.0557,1.141e-13,9.028e-14,4.092e-14,0.001,-74.31,1
RightS053912,-16.3183,-7.2006,3.886e-18,3.485e-18,2.009e-18,-0.0,-74.01,0
RightS053917,-16.1392,-7.0763,4.944e-20,6.019e-20,6.368e-20,0.0,-74.52,0
RightS053918,-16.6165,-7.3173,1.857e-20,2.507e-20,3.390e-20,0.001,-74.55,0
RightS053921,-16.3233,-7.1990,5.392e-20,6.924e-20,8.044e-20,-0.001,-75.07,0
RightS053923,-16.3208,-6.9677,8.752e-18,7.257e-18,3.705e-18,0.001,-74.57,0
RightS053924,-16.2924,-7.4681,1.015e-20,1.407e-20,1.974e-20,0.001,-74.42,0
RightS053926,-16.3646,-7.1197,1.122e-18,1.789e-18,3.362e-18,0.001,-74.9,0
RightS053927,-16.4083,-7.1789,4.385e-20,5.287e-20,5.812e-20,-0.0,-74.07,0
RightS053930,-16.2824,-7.2381,1.936e-20,2.681e-20,3.757e-20,0.001,-74.31,0
RightS053935,-16.5985,-7.2537,2.289e-18,3.793e-18,7.849e-18,-0.0,-75.22,0
RightS053936,-16.3687,-7.2498,2.914e-18,4.516e-18,7.688e-18,-0.001,-74.58,0
RightS053939,-16.5696,-6.9298,1.027e-20,1.411e-20,1.962e-20,0.0,-74.59,0
RightS053941,-16.3151,-7.0905,1.319e-20,1.751e-20,2.244e-20,-0.0,-74.47,0
RightS053942,-16.4063,-7.0751,6.960e-20,8.321e-20,8.567e-20,0.0,-74.18,0
RightS053946,-16.4890,-7.0650,8.079e-18,6.869e-18,3.655e-18,0.001,-75.0,0
RightS053948,-16.2612,-6.9803,2.011e-18,3.358e-18,6.904e-18,-0.001,-74.33,0
RightS053956,-16.5760,-7.2475,1.421e-20,1.950e-20,2.828e-20,0.001,-74.35,0
RightS053958,-16.2826,-7.4767,2.570e-20,3.083e-20,3.205e-20,0.0,-74.89,0
RightS053959,-16.1220,-7.0937,5.311e-19,5.569e-19,4.567e-19,0.0,-74.47,0
RightS053961,-16.1695,-7.2836,2.405e-20,3.165e-20,4.021e-20,0.0,-74.46,0
RightS053963,-16.7184,-7.3703,2.275e-19,2.445e-19,2.021e-19,-0.001,-74.89,0
RightS053964,-16.3855,-7.0401,6.687e-20,7.997e-20,8.064e-20,0.0,-74.41,0
RightS053966,-16.1298,-7.1179,6.707e-20,8.351e-20,9.680e-20,-0.0,-74.24,0
RightS053968,-16.5584,-7.2050,1.183e-18,1.151e-18,7.771e-19,-0.001,-74.21,0
RightS053973,-16.4520,-6.9645,2.705e-18,2.459e-18,1.470e-18,0.0,-75.03,0
RightS053975,-16.3839,-7.2932,1.414e-19,1.689e-19,1.779e-19,-0.001,-74.3,0
RightS053982,-16.4600,-7.2919,3.844e-20,5.049e-20,6.342e-20,-0.0,-74.34,0
RightS053986,-16.2664,-7.2143,9.162e-18,2.031e-17,7.726e-17,0.0,-74.18,0
RightS053987,-16.1470,-7.3305,1.098e-18,1.050e-18,6.825e-19,0.0,-74.82,0
RightS053988,-16.5573,-7.3613,1.199e-19,1.397e-19,1.371e-19,-0.0,-74.5,0
RightS053992,-16.4333,-7.2405,1.157e-18,2.244e-18,6.495e-18,0.0,-73.72,0
RightS053997,-16.5502,-7.0479,5.150e-18,8.097e-18,1.487e-17,-0.001,-75.21,0
RightS053999,-16.5901,-7.3250,5.521e-19,5.350e-19,3.626e-19,0.001,-75.14,0
RightS054001,-16.4591,-7.3047,7.887e-18,1.461e-17,3.644e-17,-0.0,-74.51,0
RightS054002,-16.3876,-7.1707,3.140e-19,3.161e-19,2.411e-19,-0.001,-74.66,0
RightS054014,-16.2850,-7.4559,2.295e-19,2.571e-19,2.263e-19,-0.0,-74.32,0
RightS054015,-16.5167,-7.2439,1.550e-18,1.485e-18,9.809e-19,-0.0,-74.31,0
RightS054016,-16.5832,-7.2139,3.121e-20,4.035e-20,5.137e-20,0.001,-73.98,0
RightS054020,-16.1752,-7.2254,1.539e-18,2.670e-18,6.118e-18,-0.0,-74.74,0
RightS054026,-16.2789,-7.2308,4.527e-20,5.699e-20,6.341e-20,-0.0,-74.49,0
RightS054036,-16.4860,-7.0341,2.044e-20,2.759e-20,3.714e-20,-0.0,-74.08,0
RightS054050,-16.3899,-7.1678,1.155e-19,1.335e-19,1.310e-19,-0.001,-74.8,0
RightS054052,-16.1627,-7.0492,1.018e-19,1.164e-19,1.106e-19,-0.001,-74.84,0
RightS054054,-16.2278,-7.2042,1.361e-18,1.225e-18,7.180e-19,0.0,-74.39,0
RightS054056,-16.4296,-6.9667,1.015e-18,9.975e-19,7.204e-19,-0.0,-74.93,0
RightS054068,-16.4698,-7.2675,2.070e-18,1.938e-18,1.242e-18,0.0,-75.21,0
RightS054079,-16.1963,-6.9156,4.816e-18,9.843e-18,3.103e-17,0.001,-73.9,0
RightS054084,-16.4843,-7.4897,6.396e-20,8.230e-20,9.575e-20,-0.001,-75.07,0
RightS054085,-16.3037,-7.3669,1.673e-14,1.122e-14,3.676e-15,0.0,-74.52,0
RightS054090,-16.2694,-7.0991,7.659e-20,9.669e-20,1.103e-19,-0.0,-74.44,0
RightS054094,-16.5667,-7.3188,2.127e-19,2.229e-19,1.815e-19,-0.0,-74.04,0
RightS054095,-16.4330,-7.4719,1.954e-20,2.681e-20,3.851e-20,0.0,-74.16,0
RightS054102,-16.4447,-7.2780,9.416e-20,1.090e-19,1.084e-19,-0.0,-74.16,0
RightS054108,-16.4625,-7.1056,1.023e-13,7.378e-14,2.800e-14,-0.0,-74.99,0
RightS054111,-16.2315,-7.0674,3.054e-18,6.042e-18,1.797e-17,-0.0,-74.87,0
RightS054118,-16.2560,-7.1776,5.080e-19,5.298e-19,4.141e-19,0.0,-74.2,0
RightS054122,-16.5310,-7.3141,2.053e-20,2.801e-20,3.836e-20,0.001,-74.66,0
RightS054123,-16.5439,-7.2280,5.381e-20,6.739e-20,8.103e-20,-0.0,-74.37,0
RightS054124,-16.1199,-7.0529,2.685e-20,3.489e-20,4.338e-20,0.0,-75.36,0
RightS054127,-16.3970,-7.0774,2.607e-18,4.060e-18,7.407e-18,0.0,-74.85,0
RightS054130,-16.2469,-7.1971,2.303e-19,2.433e-19,1.961e-19,0.001,-74.51,0
RightS054132,-16.4647,-7.2248,1.225e-19,1.439e-19,1.459e-19,-0.001,-74.2,0
RightS054133,-16.5004,-7.2132,5.716e-20,6.981e-20,7.371e-20,-0.0,-74.53,0
RightS054134,-16.4773,-7.0158,2.715e-19,3.114e-19,2.842e-19,-0.001,-74.5,0
RightS054135,-16.3361,-7.0492,2.290e-20,3.016e-20,3.787e-20,0.0,-74.93,0
RightS054136,-16.5964,-7.4138,5.216e-19,5.283e-19,3.804e-19,0.0,-74.09,0
RightS054138,-16.3140,-7.0540,1.093e-18,1.030e-18,6.644e-19,0.001,-74.63,0
RightS054139,-16.2739,-7.3236,1.638e-20,2.261e-20,3.193e-20,-0.0,-74.64,0
RightS054141,-16.2782,-6.9978,6.147e-20,7.804e-20,9.248e-20,0.001,-75.25,0
RightS054144,-16.5148,-7.2899,4.753e-19,4.860e-19,3.692e-19,0.0,-75.31,0
RightS054146,-16.4443,-7.0401,2.123e-13,1.717e-13,7.772e-14,-0.001,-74.78,1
RightS054151,-16.2553,-7.3697,7.509e-19,7.679e-19,5.943e-19,0.0,-74.27,0
RightS054158,-16.3982,-7.2459,9.437e-18,7.744e-18,3.832e-18,0.0,-74.77,0
RightS054160,-16.3569,-7.4426,4.456e-19,4.495e-19,3.330e-19,-0.0,-74.89,0
RightS054161,-16.1399,-7.1002,1.501e-18,1.410e-18,9.279e-19,-0.001,-74.73,0
RightS054163,-16.5258,-7.1761,5.070e-19,5.075e-19,3.775e-19,0.0,-74.37,0
RightS054166,-16.4305,-7.3560,4.603e-18,7.725e-18,1.662e-17,-0.0,-74.55,0
RightS054168,-16.6413,-7.1040,4.128e-18,6.861e-18,1.400e-17,0.0,-74.46,0
RightS054169,-16.3522,-7.1792,1.286e-18,2.713e-18,8.962e-18,-0.0,-74.32,0
RightS054171,-16.4656,-7.0241,3.055e-20,3.971e-20,4.884e-20,0.0,-74.61,0
RightS054173,-16.3413,-7.1262,5.145e-20,6.454e-20,7.319e-20,0.001,-74.19,0
RightS054175,-16.4579,-7.2301,1.160e-18,1.110e-18,7.329e-19,-0.0,-74.42,0
RightS054178,-16.4633,-7.3952,9.144e-14,6.327e-14,2.181e-14,0.0,-74.9,0
RightS054185,-16.2665,-7.2627,4.432e-19,4.664e-19,3.788e-19,0.0,-74.55,0
RightS054187,-16.3353,-7.0253,2.057e-19,2.300e-19,2.070e-19,-0.0,-74.06,0
RightS054189,-16.4015,-7.2809,1.866e-20,2.512e-20,3.200e-20,-0.0,-75.17,0
RightS054191,-16.3268,-7.1899,1.082e-19,1.330e-19,1.407e-19,-0.001,-75.22,0
RightS054194,-16.5297,-7.2272,6.552e-20,7.949e-20,8.483e-20,0.0,-75.33,0
RightS054197,-16.1866,-7.0117,3.859e-19,3.970e-19,3.110e-19,0.0,-75.07,0
RightS054198,-16.4808,-7.2410,5.270e-19,5.572e-19,4.550e-19,-0.001,-74.58,0
RightS054199,-16.4059,-7.3630,2.108e-19,2.330e-19,2.081e-19,-0.0,-75.16,0
RightS054202,-16.3306,-6.9895,1.431e-18,2.534e-18,5.999e-18,-0.0,-74.41,0
RightS054205,-16.3900,-7.3500,1.146e-18,1.087e-18,6.987e-19,-0.0,-74.58,0
RightS054206,-16.4966,-7.0823,1.675e-20,2.269e-20,3.057e-20,0.0,-75.29,0
RightS054207,-16.4287,-7.2376,4.854e-19,4.944e-19,3.675e-19,0.0,-74.11,0
RightS054211,-16.5377,-7.2377,6.865e-20,8.365e-20,9.017e-20,0.0,-74.9,0
RightS054213,-16.5809,-7.1971,1.094e-18,1.015e-18,6.230e-19,0.001,-73.96,0
RightS054219,-16.4105,-7.0050,7.371e-18,1.200e-17,2.369e-17,0.001,-74.71,0
RightS054225,-16.4155,-7.1194,3.317e-20,4.385e-20,5.531e-20,-0.001,-75.07,0
RightS054227,-16.1039,-7.0409,1.158e-20,1.660e-20,2.460e-20,0.001,-74.74,0
RightS054230,-16.4390,-7.5518,5.745e-18,9.526e-18,1.989e-17,-0.001,-74.79,0
RightS054232,-16.5585,-7.3110,9.473e-14,6.851e-14,2.537e-14,-0.001,-75.33,0
RightS054234,-16.3364,-7.0818,3.862e-18,3.494e-18,1.999e-18,-0.0,-74.87,0
RightS054235,-16.2631,-7.2940,1.362e-20,2.049e-20,3.442e-20,-0.0,-74.82,0
RightS054236,-16.1068,-7.0972,5.803e-19,5.885e-19,4.346e-19,-0.0,-74.8,0
RightS054245,-16.2460,-7.0905,5.483e-19,5.798e-19,4.701e-19,0.002,-75.23,0
RightS054246,-16.4831,-7.0894,7.094e-18,6.246e-18,3.461e-18,0.001,-75.11,0
RightS054248,-16.2633,-7.1852,2.149e-19,2.356e-19,2.022e-19,0.001,-74.31,0
RightS054249,-16.5979,-7.2291,4.672e-20,5.776e-20,6.374e-20,-0.0,-73.9,0
RightS054250,-16.4107,-7.0022,1.581e-18,3.168e-18,9.414e-18,-0.001,-74.21,0
RightS054253,-16.2958,-7.2284,2.020e-20,2.505e-20,2.800e-20,0.0,-75.13,0
RightS054257,-16.1058,-7.1256,3.527e-20,4.564e-20,5.541e-20,-0.001,-74.68,0
RightS054258,-16.4157,-7.2466,3.882e-17,1.047e-16,6.063e-16,0.0,-75.35,0
RightS054260,-16.5192,-7.4152,1.507e-18,2.441e-18,4.852e-18,0.0,-74.72,0
RightS054267,-16.3289,-7.0118,6.402e-20,7.753e-20,8.089e-20,-0.0,-74.58,0
RightS054269,-16.3196,-7.1399,4.463e-20,5.568e-20,6.288e-20,0.0,-74.5,0
RightS054273,-16.5447,-7.1573,1.013e-20,1.525e-20,2.609e-20,0.001,-74.16,0
RightS054274,-16.6690,-7.2001,6.045e-19,6.056e-19,4.498e-19,-0.0,-74.45,0
RightS054276,-16.4284,-7.3089,2.024e-18,3.539e-18,7.936e-18,-0.0,-75.22,0
RightS054277,-16.2976,-7.1753,1.064e-19,1.256e-19,1.221e-19,-0.001,-75.15,0
RightS054278,-16.4712,-7.3878,5.238e-20,6.140e-20,6.323e-20,-0.001,-74.36,0
RightS054281,-16.3807,-7.1950,9.616e-19,1.789e-18,4.636e-18,-0.0,-74.41,0
RightS054284,-16.5695,-7.3004,5.793e-19,5.821e-19,4.227e-19,0.001,-73.93,0
RightS054286,-16.1872,-7.2538,7.118e-19,7.487e-19,5.904e-19,0.0,-73.95,0
RightS054288,-16.1843,-7.0448,7.054e-20,9.074e-20,1.102e-19,-0.001,-74.58,0
RightS054291,-16.3822,-7.3493,1.537e-20,2.173e-20,3.291e-20,-0.0,-74.4,0
RightS054293,-16.6717,-7.1905,1.335e-20,1.886e-20,2.794e-20,-0.0,-74.27,0
RightS054296,-16.4902,-7.3065,9.795e-19,9.440e-19,6.300e-19,0.0,-74.21,0
RightS054298,-16.7184,-7.2873,1.243e-18,1.175e-18,7.607e-19,-0.0,-74.66,0
RightS054306,-16.2519,-6.9916,9.212e-19,9.071e-19,6.013e-19,-0.001,-74.26,0
RightS054307,-16.2198,-7.2199,2.422e-19,2.705e-19,2.407e-19,0.0,-74.66,0
RightS054311,-16.3433,-7.2142,2.610e-20,3.435e-20,4.447e-20,-0.001,-74.84,0
