Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS034642,12.8329,5.9906,3.195e-18,6.231e-18,1.856e-17,-0.0,-117.42,0
FrontS034643,12.8828,6.1445,2.987e-17,2.231e-17,9.192e-18,0.0,-119.95,0
FrontS034644,12.8854,6.1474,1.008e-17,8.252e-18,4.051e-18,-0.0,-119.89,0
FrontS034645,12.8851,6.1437,3.918e-18,7.110e-18,1.759e-17,0.0,-119.96,0
FrontS034646,12.8892,6.1469,1.872e-16,1.284e-16,4.396e-17,-0.0,-119.95,0
FrontS034647,12.8877,6.1466,5.738e-17,4.210e-17,1.662e-17,-0.0,-119.98,0
FrontS034649,12.8222,5.9831,5.745e-18,4.715e-18,2.287e-18,-0.0,-117.35,0
FrontS034650,12.8179,5.9816,1.685e-16,1.190e-16,4.274e-17,0.0,-117.4,0
FrontS034651,12.8204,5.9845,1.846e-18,1.585e-18,8.429e-19,-0.0,-117.38,0
FrontS034652,12.8179,5.9826,1.122e-17,9.010e-18,4.209e-18,0.0,-117.4,0
FrontS034654,12.8159,5.9897,1.623e-18,3.215e-18,9.667e-18,-0.0,-117.36,0
FrontS034655,12.8145,5.9874,1.588e-17,1.186e-17,4.920e-18,-0.0,-117.4,1
FrontS034656,12.8997,6.1416,3.398e-17,2.468e-17,9.641e-18,0.0,-119.95,0
FrontS034657,12.9005,6.1342,4.860e-18,4.282e-18,2.346e-18,0.001,-119.89,0
FrontS034658,12.8114,5.9894,1.404e-17,1.060e-17,4.405e-18,0.001,-117.54,1
FrontS034659,12.9046,6.1365,2.053e-17,1.523e-17,5.975e-18,-0.0,-119.93,0
FrontS034660,12.8067,5.9894,1.784e-17,1.311e-17,5.341e-18,0.001,-117.48,0
FrontS034661,12.8063,5.9975,5.272e-20,5.755e-20,5.081e-20,-0.0,-117.56,0
FrontS034662,12.9091,6.1360,2.748e-16,1.904e-16,6.472e-17,0.001,-119.88,0
FrontS034663,12.8020,5.9950,3.872e-17,2.806e-17,1.080e-17,-0.0,-117.56,0
FrontS034664,12.9086,6.1313,9.165e-19,1.411e-18,2.538e-18,0.0,-119.78,0
FrontS034665,12.9114,6.1309,2.183e-17,1.621e-17,6.421e-18,0.0,-119.75,0
FrontS034666,12.8041,6.0046,3.425e-17,2.564e-17,1.016e-17,-0.0,-117.64,0
FrontS034667,12.9110,6.1279,1.130e-16,8.185e-17,2.996e-17,0.0,-119.72,0
FrontS034668,12.9116,6.1210,8.335e-17,6.002e-17,2.220e-17,0.0,-119.59,0
FrontS034669,12.7988,6.0085,1.656e-17,1.210e-17,4.696e-18,0.0,-117.75,0
FrontS034670,12.9139,6.1160,1.643e-16,1.131e-16,3.910e-17,0.0,-119.53,0
FrontS034671,12.7978,6.0165,1.870e-17,1.489e-17,6.765e-18,0.0,-117.85,0
FrontS034672,12.7981,6.0170,7.453e-17,5.457e-17,2.067e-17,0.001,-117.87,0
FrontS034673,12.7940,6.0180,7.088e-19,6.742e-19,4.267e-19,0.0,-117.95,0
FrontS034674,12.8007,6.0259,4.282e-19,4.149e-19,2.826e-19,-0.0,-118.03,0
FrontS034675,12.8022,6.0301,1.258e-19,1.293e-19,9.858e-20,0.0,-118.02,0
FrontS034676,12.9103,6.0969,8.253e-19,1.613e-18,4.554e-18,-0.001,-119.35,0
FrontS034677,12.9154,6.0943,4.448e-16,2.976e-16,9.604e-17,0.001,-119.26,0
FrontS034678,12.7990,6.0388,7.489e-20,7.941e-20,6.312e-20,-0.0,-118.17,0
FrontS034679,12.8032,6.0446,4.969e-18,3.829e-18,1.582e-18,-0.0,-118.25,1
FrontS034680,12.8015,6.0474,6.121e-18,4.908e-18,2.339e-18,0.0,-118.27,0
FrontS034681,12.9120,6.0786,1.657e-17,4.636e-17,2.813e-16,-0.0,-119.06,0
FrontS034682,12.9079,6.0737,1.723e-19,1.832e-19,1.505e-19,-0.0,-119.08,0
FrontS034683,12.8044,6.0619,2.011e-15,1.334e-15,4.163e-16,0.001,-118.41,0
FrontS034684,12.9067,6.0637,8.946e-18,7.406e-18,3.542e-18,0.0,-118.87,0
FrontS034685,12.8059,6.0707,2.085e-16,1.471e-16,5.320e-17,-0.0,-118.51,0
FrontS034687,12.8996,6.0492,5.294e-18,4.302e-18,1.966e-18,0.001,-118.68,0
FrontS034688,12.9033,6.0476,7.557e-17,5.506e-17,2.083e-17,-0.001,-118.69,0
FrontS034689,12.8182,6.0924,5.922e-19,9.768e-19,2.005e-18,0.0,-118.82,0
FrontS034690,12.8162,6.0963,1.377e-18,2.057e-18,3.561e-18,-0.001,-118.82,0
FrontS034691,12.8909,6.0294,1.700e-18,1.508e-18,8.596e-19,-0.0,-118.4,0
FrontS034692,12.8902,6.0229,4.988e-18,4.094e-18,1.950e-18,-0.0,-118.31,0
FrontS034693,12.8225,6.1075,4.817e-19,4.741e-19,3.283e-19,0.0,-118.98,0
FrontS034694,12.8815,6.0147,2.524e-18,2.174e-18,1.193e-18,0.0,-118.23,0
FrontS034696,12.8786,6.0043,6.095e-17,4.371e-17,1.625e-17,-0.0,-118.15,0
FrontS034697,12.8372,6.1317,1.517e-16,1.074e-16,3.935e-17,-0.0,-119.3,0
FrontS034698,12.8386,6.1370,8.616e-17,6.504e-17,2.686e-17,0.0,-119.33,0
FrontS034699,12.8711,5.9919,2.057e-17,1.534e-17,6.245e-18,-0.0,-118.05,0
FrontS034700,12.8460,6.1434,3.132e-18,4.381e-18,6.237e-18,-0.0,-119.46,0
FrontS034701,12.8622,5.9832,9.683e-19,8.789e-19,5.128e-19,0.001,-117.89,0
FrontS034702,12.8593,5.9777,5.556e-17,4.066e-17,1.570e-17,-0.0,-117.85,0
FrontS034703,12.8559,6.1511,3.845e-16,2.613e-16,8.331e-17,-0.0,-119.54,0
FrontS034704,12.8507,5.9706,1.390e-16,1.036e-16,4.111e-17,0.0,-117.74,0
FrontS034705,12.8471,5.9694,3.653e-14,2.534e-14,8.866e-15,0.0,-117.63,0
FrontS034706,12.8465,5.9703,2.341e-18,2.015e-18,1.078e-18,0.0,-117.64,0
FrontS034707,12.8731,6.1722,3.083e-17,2.275e-17,9.069e-18,0.0,-119.79,0
FrontS034708,12.8348,5.9619,6.326e-17,4.566e-17,1.685e-17,-0.0,-117.56,0
FrontS034709,12.8334,5.9589,2.935e-18,4.316e-18,6.778e-18,-0.001,-117.55,0
FrontS034711,12.8289,6.0599,1.239e-18,2.234e-18,5.421e-18,0.001,-118.42,0
FrontS034712,12.8273,6.0603,1.517e-18,1.308e-18,7.094e-19,-0.0,-118.42,0
FrontS034714,12.8842,6.0678,1.231e-17,9.670e-18,4.248e-18,0.001,-118.96,1
FrontS034716,12.8312,6.0619,2.767e-20,3.691e-20,4.781e-20,-0.001,-118.41,0
FrontS034717,12.8241,6.0620,2.871e-19,2.949e-19,2.276e-19,-0.001,-118.42,0
FrontS034718,12.8834,6.0653,2.446e-18,2.132e-18,1.166e-18,0.0,-118.89,0
FrontS034719,12.8285,6.0639,3.871e-18,3.016e-18,1.294e-18,-0.0,-118.49,0
FrontS034720,12.8313,6.0698,8.890e-20,1.002e-19,9.198e-20,-0.0,-118.55,0
FrontS034722,12.8853,6.0619,3.370e-19,3.241e-19,2.128e-19,0.001,-118.86,0
FrontS034723,12.8284,6.0642,1.452e-14,9.937e-15,3.328e-15,-0.0,-118.42,0
FrontS034724,12.8875,6.0631,5.101e-19,4.949e-19,3.249e-19,-0.0,-118.92,0
FrontS034726,12.8828,6.0589,6.598e-19,6.197e-19,3.868e-19,0.0,-118.77,0
FrontS034727,12.8289,6.0707,6.492e-18,5.459e-18,2.835e-18,0.001,-118.59,0
FrontS034728,12.8809,6.0579,1.072e-19,1.163e-19,1.016e-19,-0.0,-118.75,0
FrontS034729,12.8287,6.0717,8.576e-19,1.502e-18,3.527e-18,0.0,-118.57,0
FrontS034731,12.8297,6.0712,8.176e-19,1.232e-18,2.142e-18,-0.001,-118.65,0
FrontS034732,12.8829,6.0561,1.301e-18,2.285e-18,5.285e-18,0.001,-118.7,0
FrontS034733,12.8863,6.0574,1.332e-18,2.653e-18,7.689e-18,0.001,-118.84,0
FrontS034734,12.8320,6.0748,1.463e-18,1.262e-18,6.578e-19,-0.0,-118.7,0
FrontS034735,12.8829,6.0519,1.563e-17,1.256e-17,5.978e-18,-0.0,-118.62,0
FrontS034736,12.8850,6.0533,7.614e-20,7.971e-20,6.352e-20,0.0,-118.64,0
FrontS034737,12.8862,6.0573,2.648e-17,1.917e-17,7.204e-18,-0.0,-118.73,0
FrontS034738,12.8783,6.0492,1.197e-18,2.251e-18,5.869e-18,-0.0,-118.61,0
FrontS034739,12.8292,6.0827,3.298e-20,4.013e-20,4.204e-20,-0.001,-118.8,0
FrontS034741,12.8322,6.0813,1.529e-20,1.925e-20,2.293e-20,0.0,-118.85,0
FrontS034742,12.8800,6.0490,5.065e-19,4.850e-19,3.265e-19,0.0,-118.56,0
FrontS034743,12.8324,6.0845,5.074e-18,4.235e-18,2.107e-18,-0.0,-118.89,0
FrontS034744,12.8347,6.0852,3.321e-19,3.333e-19,2.470e-19,0.0,-118.9,0
FrontS034745,12.8361,6.0838,4.165e-17,3.004e-17,1.183e-17,0.0,-118.78,0
FrontS034746,12.8838,6.0500,7.783e-19,1.480e-18,4.022e-18,0.001,-118.61,0
FrontS034748,12.8388,6.0886,9.058e-17,6.337e-17,2.247e-17,0.0,-119.02,0
FrontS034749,12.8355,6.0841,3.418e-18,2.687e-18,1.237e-18,0.0,-118.9,0
FrontS034751,12.8716,6.0358,1.784e-18,1.677e-18,1.034e-18,0.0,-118.24,0
FrontS034752,12.8324,6.0872,1.796e-18,4.199e-18,1.694e-17,0.001,-118.9,0
FrontS034753,12.8350,6.0937,4.255e-18,3.631e-18,1.938e-18,-0.0,-119.05,0
FrontS034754,12.8406,6.0994,1.065e-17,8.474e-18,4.016e-18,-0.0,-119.13,0
FrontS034755,12.8394,6.0977,9.636e-19,8.736e-19,5.194e-19,0.0,-119.11,0
FrontS034756,12.8403,6.0945,4.410e-17,3.112e-17,1.179e-17,-0.0,-119.11,0
FrontS034757,12.8720,6.0376,4.604e-19,4.413e-19,3.062e-19,0.0,-118.28,0
FrontS034759,12.8406,6.0973,1.920e-19,1.923e-19,1.429e-19,0.001,-119.17,0
FrontS034761,12.8414,6.1012,2.136e-19,2.063e-19,1.383e-19,-0.0,-119.22,0
FrontS034762,12.8739,6.0314,2.058e-18,1.757e-18,9.074e-19,-0.0,-118.23,0
FrontS034764,12.8746,6.0296,1.210e-20,1.513e-20,1.745e-20,-0.0,-118.29,0
FrontS034765,12.8731,6.0252,1.720e-18,1.567e-18,9.019e-19,-0.001,-118.17,0
FrontS034767,12.8720,6.0335,1.279e-19,1.344e-19,1.107e-19,-0.0,-118.28,0
FrontS034772,12.8462,6.1130,2.303e-19,2.508e-19,2.167e-19,0.0,-119.41,0
FrontS034773,12.8688,6.0226,2.132e-18,1.782e-18,9.348e-19,0.001,-118.07,0
FrontS034775,12.8463,6.1167,1.625e-20,2.180e-20,2.842e-20,0.0,-119.48,0
FrontS034777,12.8669,6.0256,3.932e-18,3.118e-18,1.391e-18,-0.0,-118.08,0
FrontS034779,12.8534,6.1152,1.036e-18,1.833e-18,4.329e-18,-0.0,-119.61,0
FrontS034780,12.8544,6.1194,6.029e-17,4.274e-17,1.567e-17,-0.0,-119.51,0
FrontS034781,12.8524,6.1207,5.674e-18,4.519e-18,2.116e-18,-0.0,-119.57,0
FrontS034782,12.8588,6.0113,1.310e-18,1.180e-18,6.808e-19,-0.0,-117.83,0
FrontS034783,12.8618,6.0094,1.372e-17,1.004e-17,3.841e-18,0.001,-117.87,0
FrontS034786,12.8600,6.0077,4.425e-20,5.423e-20,5.834e-20,0.001,-117.88,0
FrontS034787,12.8542,6.0021,1.974e-17,1.511e-17,6.341e-18,-0.0,-117.78,1
FrontS034790,12.8534,6.0041,2.970e-14,2.074e-14,7.343e-15,0.0,-117.74,0
FrontS034791,12.8546,6.0060,2.939e-20,3.414e-20,3.403e-20,-0.0,-117.72,0
FrontS034792,12.8635,6.1283,2.864e-17,2.107e-17,8.189e-18,0.0,-119.64,0
FrontS034793,12.8592,6.1306,6.121e-19,9.474e-19,1.621e-18,-0.0,-119.71,0
FrontS034795,12.8475,5.9875,7.455e-19,6.970e-19,4.226e-19,-0.0,-117.59,0
FrontS034796,12.8653,6.1358,7.128e-17,4.945e-17,1.715e-17,-0.001,-119.79,0
FrontS034797,12.8639,6.1332,2.792e-17,2.176e-17,9.313e-18,0.0,-119.79,0
FrontS034798,12.8435,5.9905,2.091e-18,4.077e-18,1.153e-17,0.0,-117.6,0
FrontS034799,12.8661,6.1293,1.263e-17,9.409e-18,3.637e-18,-0.0,-119.8,0
FrontS034800,12.8474,5.9986,6.211e-18,4.816e-18,2.117e-18,-0.0,-117.58,0
FrontS034803,12.8729,6.1420,5.397e-19,5.314e-19,3.604e-19,-0.0,-119.86,0
FrontS034804,12.8723,6.1411,1.967e-18,1.777e-18,1.031e-18,-0.001,-119.8,0
FrontS034805,12.8731,6.1432,6.075e-18,4.986e-18,2.415e-18,0.0,-119.88,0
FrontS034806,12.8401,6.0007,6.961e-18,5.430e-18,2.451e-18,-0.001,-117.57,0
FrontS034807,12.8769,6.1537,6.075e-18,4.943e-18,2.282e-18,0.001,-119.92,0
FrontS034808,12.8743,6.1410,5.086e-20,6.143e-20,6.472e-20,0.0,-119.93,0
FrontS034809,12.8785,6.1510,1.685e-17,1.233e-17,4.774e-18,-0.0,-119.93,0
FrontS034810,12.8349,5.9896,1.901e-19,1.976e-19,1.565e-19,-0.0,-117.46,0
FrontS034811,12.8327,5.9901,4.515e-17,3.225e-17,1.189e-17,-0.0,-117.43,0
FrontS034812,12.8327,5.9854,4.745e-15,7.062e-15,1.150e-14,0.001,-117.47,0
FrontS034813,12.8295,5.9839,5.975e-18,4.810e-18,2.247e-18,0.0,-117.47,0
FrontS034821,12.8879,6.1486,3.010e-18,2.509e-18,1.283e-18,0.0,-119.99,0
FrontS034822,12.8221,5.9790,9.529e-19,1.845e-18,5.283e-18,0.0,-117.39,0
FrontS034823,12.8915,6.1509,2.825e-20,3.324e-20,3.379e-20,0.001,-120.05,0
FrontS034824,12.8228,5.9898,1.740e-20,2.155e-20,2.510e-20,-0.0,-117.37,0
FrontS034825,12.8200,5.9892,6.229e-14,5.148e-14,2.543e-14,0.001,-117.42,1
FrontS034826,12.8932,6.1460,1.699e-14,1.169e-14,3.904e-15,-0.0,-119.93,0
FrontS034827,12.8178,5.9845,1.507e-16,1.059e-16,3.656e-17,0.001,-117.46,0
FrontS034828,12.8963,6.1316,3.433e-19,3.634e-19,2.859e-19,-0.0,-119.93,0
FrontS034829,12.8178,5.9920,7.445e-19,6.856e-19,4.301e-19,-0.0,-117.4,0
FrontS034830,12.8990,6.1416,1.325e-19,1.367e-19,1.045e-19,-0.0,-119.95,0
FrontS034831,12.9012,6.1397,1.720e-18,1.543e-18,8.934e-19,-0.0,-119.96,0
FrontS034833,12.9001,6.1400,4.560e-18,6.645e-18,1.001e-17,0.0,-119.92,0
FrontS034835,12.8132,5.9916,1.138e-19,1.201e-19,9.990e-20,-0.001,-117.45,0
FrontS034836,12.9040,6.1380,4.124e-19,4.024e-19,2.751e-19,-0.0,-119.82,0
FrontS034838,12.9063,6.1364,1.451e-19,1.529e-19,1.250e-19,-0.001,-119.91,0
FrontS034839,12.8051,5.9902,2.825e-20,3.292e-20,3.389e-20,0.0,-117.63,0
FrontS034840,12.9020,6.1373,5.964e-14,4.672e-14,2.068e-14,0.0,-119.83,1
FrontS034841,12.8084,5.9996,8.229e-19,1.475e-18,3.461e-18,0.0,-117.58,0
FrontS034842,12.9051,6.1287,6.686e-20,7.300e-20,6.400e-20,0.0,-119.81,0
FrontS034845,12.8042,6.0032,2.901e-20,3.275e-20,3.071e-20,-0.0,-117.63,0
FrontS034846,12.9089,6.1265,4.133e-17,3.080e-17,1.230e-17,-0.0,-119.79,0
FrontS034847,12.9092,6.1195,8.359e-18,6.396e-18,2.751e-18,0.001,-119.65,0
FrontS034848,12.9070,6.1252,7.180e-19,6.639e-19,3.914e-19,-0.0,-119.79,0
FrontS034850,12.9104,6.1240,3.376e-18,2.830e-18,1.435e-18,-0.0,-119.65,0
FrontS034851,12.9121,6.1169,1.515e-18,1.406e-18,8.910e-19,-0.0,-119.61,0
FrontS034852,12.8049,6.0175,1.441e-18,1.283e-18,7.217e-19,0.0,-117.77,0
FrontS034853,12.7971,6.0163,8.582e-19,7.770e-19,4.591e-19,0.001,-117.89,0
FrontS034855,12.7997,6.0246,1.497e-18,1.279e-18,6.734e-19,-0.001,-117.9,0
FrontS034856,12.9142,6.1073,1.428e-19,1.485e-19,1.164e-19,-0.001,-119.49,0
FrontS034857,12.7949,6.0245,1.644e-19,1.735e-19,1.443e-19,-0.0,-118.02,0
FrontS034858,12.9223,6.1081,4.747e-18,1.099e-17,4.501e-17,0.001,-119.44,0
FrontS034859,12.9074,6.0975,2.255e-19,2.359e-19,1.873e-19,-0.0,-119.4,0
FrontS034861,12.8991,6.0908,7.996e-19,1.483e-18,3.723e-18,0.0,-119.34,0
FrontS034862,12.8010,6.0370,1.841e-18,1.640e-18,8.921e-19,0.0,-118.07,0
FrontS034863,12.8089,6.0429,1.776e-17,1.383e-17,6.229e-18,-0.001,-118.11,1
FrontS034866,12.9160,6.0831,4.257e-19,4.055e-19,2.761e-19,0.0,-119.17,0
FrontS034867,12.9138,6.0822,7.257e-18,5.728e-18,2.555e-18,0.0,-119.09,1
FrontS034868,12.8007,6.0529,1.208e-18,1.770e-18,2.793e-18,0.0,-118.38,0
FrontS034870,12.9080,6.0701,4.114e-18,3.286e-18,1.523e-18,0.001,-118.99,0
FrontS034872,12.9057,6.0632,2.079e-19,2.092e-19,1.515e-19,-0.001,-118.9,0
FrontS034873,12.8106,6.0701,5.772e-20,6.693e-20,6.281e-20,-0.0,-118.54,0
FrontS034875,12.8168,6.0809,2.061e-18,1.747e-18,9.084e-19,0.0,-118.69,0
FrontS034876,12.9033,6.0488,2.853e-20,3.409e-20,3.518e-20,0.001,-118.74,0
FrontS034877,12.9086,6.0483,6.661e-20,7.593e-20,7.168e-20,-0.001,-118.77,0
FrontS034878,12.8139,6.0801,5.898e-18,4.820e-18,2.392e-18,-0.0,-118.65,0
FrontS034879,12.8174,6.0902,2.903e-18,2.506e-18,1.347e-18,-0.0,-118.79,0
FrontS034880,12.8243,6.0988,1.587e-18,3.004e-18,7.910e-18,0.0,-118.99,0
FrontS034881,12.8981,6.0383,2.681e-19,2.855e-19,2.303e-19,0.001,-118.6,0
FrontS034882,12.8910,6.0317,9.191e-19,8.162e-19,4.475e-19,0.0,-118.48,0
FrontS034883,12.8213,6.1057,2.741e-19,5.314e-19,1.502e-18,0.001,-118.99,0
FrontS034885,12.8249,6.1069,5.827e-20,6.533e-20,5.905e-20,0.0,-119.03,0
FrontS034886,12.8845,6.0179,9.063e-18,6.954e-18,3.038e-18,0.0,-118.29,1
FrontS034887,12.8320,6.1220,2.485e-19,2.576e-19,1.979e-19,0.0,-119.19,0
FrontS034888,12.8347,6.1335,1.969e-19,2.073e-19,1.636e-19,-0.0,-119.31,0
FrontS034889,12.8283,6.1258,5.678e-18,4.788e-18,2.467e-18,-0.0,-119.22,0
FrontS034891,12.8385,6.1389,3.244e-18,2.762e-18,1.417e-18,0.0,-119.37,0
FrontS034892,12.8376,6.1135,3.824e-20,4.287e-20,4.081e-20,-0.0,-119.25,0
FrontS034894,12.8661,5.9857,1.363e-18,1.194e-18,6.658e-19,0.0,-117.89,0
FrontS034895,12.8531,6.1455,1.398e-19,1.366e-19,9.758e-20,0.0,-119.6,0
FrontS034896,12.8507,6.1374,1.241e-20,1.520e-20,1.669e-20,-0.0,-119.57,0
FrontS034898,12.8578,5.9812,7.723e-18,5.962e-18,2.626e-18,0.0,-117.83,1
FrontS034899,12.8576,5.9731,6.711e-20,7.502e-20,6.923e-20,-0.001,-117.73,0
FrontS034900,12.8585,6.1587,2.091e-18,4.392e-18,1.457e-17,0.001,-119.68,0
FrontS034901,12.8460,5.9608,4.586e-18,4.115e-18,2.341e-18,-0.0,-117.66,0
FrontS034902,12.8477,5.9669,3.182e-20,3.778e-20,3.890e-20,-0.0,-117.6,0
FrontS034903,12.8439,5.9670,1.346e-17,1.004e-17,4.146e-18,-0.0,-117.66,0
FrontS034904,12.8732,6.1649,5.330e-14,3.862e-14,1.482e-14,-0.0,-119.77,0
FrontS034905,12.8386,5.9674,3.259e-19,3.324e-19,2.450e-19,-0.0,-117.59,0
FrontS034906,12.8780,6.1675,1.158e-18,1.836e-18,3.351e-18,0.0,-119.83,0
FrontS034908,12.8272,5.9558,1.119e-18,2.268e-18,7.097e-18,0.0,-117.48,0
FrontS034909,12.8877,6.1712,1.652e-17,1.235e-17,5.074e-18,0.0,-119.92,0
FrontS034910,12.8243,5.9642,5.507e-14,4.316e-14,1.837e-14,-0.0,-117.49,1
FrontS034911,12.8931,6.1756,1.763e-18,1.591e-18,9.064e-19,0.0,-119.96,0
FrontS034919,15.8304,5.4285,3.845e-20,4.583e-20,4.797e-20,-0.001,-118.28,0
FrontS034920,15.8655,5.4359,1.012e-20,1.302e-20,1.597e-20,0.001,-118.56,0
FrontS034921,15.8737,5.4306,1.607e-19,1.742e-19,1.528e-19,-0.0,-118.66,0
FrontS034924,15.7924,5.1521,2.707e-15,4.234e-15,7.796e-15,0.0,-118.33,0
FrontS034925,15.8593,5.4394,4.511e-20,5.160e-20,4.812e-20,-0.001,-117.97,0
FrontS034928,15.8603,5.4303,1.270e-19,1.344e-19,1.114e-19,0.0,-117.95,0
FrontS034937,15.8598,5.4395,2.376e-18,1.936e-18,9.249e-19,0.0,-117.06,0
FrontS034940,15.8593,5.4379,1.801e-20,2.216e-20,2.428e-20,0.001,-117.43,0
FrontS034941,15.8668,5.4420,4.375e-19,4.179e-19,2.819e-19,-0.001,-119.54,0
FrontS034942,15.8632,5.4427,1.617e-19,1.707e-19,1.360e-19,-0.001,-119.89,0
FrontS034943,15.8490,5.4060,2.605e-20,3.093e-20,3.192e-20,-0.0,-117.72,0
FrontS034945,15.8538,5.4417,8.489e-20,9.300e-20,8.044e-20,-0.001,-118.77,0
FrontS034947,15.8595,5.4389,2.424e-20,2.997e-20,3.268e-20,0.0,-117.9,0
FrontS034949,15.8546,5.4009,3.256e-19,3.091e-19,1.942e-19,0.0,-117.77,0
FrontS034953,15.8431,5.4976,7.750e-19,1.173e-18,2.009e-18,0.001,-119.49,0
FrontS034954,15.8754,5.4135,1.070e-20,1.423e-20,1.840e-20,0.0,-118.37,0
FrontS034956,15.8658,5.4403,1.089e-18,1.666e-18,2.894e-18,0.0,-119.33,0
FrontS034961,15.8508,5.4294,6.046e-19,8.928e-19,1.405e-18,0.001,-117.86,0
FrontS034978,15.8589,5.4379,1.446e-20,1.828e-20,2.130e-20,0.0,-117.65,0
FrontS034989,15.8616,5.4408,1.306e-18,1.165e-18,6.534e-19,-0.001,-119.71,0
FrontS034993,15.8608,5.4424,3.644e-18,8.728e-18,3.728e-17,-0.0,-120.06,0
FrontS034995,15.8585,5.4277,1.088e-18,9.882e-19,5.700e-19,0.0,-117.8,0
FrontS035007,15.8691,5.4098,7.233e-19,1.445e-18,4.365e-18,-0.001,-118.18,0
FrontS035008,15.8568,5.4078,4.821e-20,5.491e-20,5.220e-20,-0.001,-117.78,0
FrontS035016,15.9107,5.4441,3.318e-19,5.660e-19,1.240e-18,0.0,-119.16,0
FrontS035017,15.8533,5.4172,1.442e-19,1.472e-19,1.078e-19,-0.0,-117.67,0
FrontS035020,15.8660,5.4596,1.096e-19,1.147e-19,8.984e-20,-0.0,-119.97,0
FrontS035026,15.8676,5.4401,1.014e-18,9.102e-19,5.353e-19,0.001,-119.15,0
FrontS035029,15.8494,5.4400,2.038e-15,1.343e-15,4.205e-16,0.001,-118.43,0
FrontS035032,15.8598,5.4447,6.703e-19,1.414e-18,4.684e-18,-0.001,-119.77,0
FrontS035034,15.8478,5.4310,7.576e-19,7.056e-19,4.384e-19,0.001,-117.91,0
FrontS035039,15.8511,5.4290,8.766e-19,1.348e-18,2.497e-18,0.0,-117.7,0
FrontS035041,15.8732,5.5118,3.748e-20,4.428e-20,4.500e-20,-0.0,-119.67,0
FrontS035048,15.8365,5.4179,1.927e-18,3.572e-18,9.106e-18,0.001,-117.85,0
FrontS035052,15.8588,5.4436,6.093e-20,6.655e-20,5.775e-20,0.001,-119.21,0
FrontS035054,15.8360,5.4651,1.596e-20,2.146e-20,2.717e-20,0.001,-118.96,0
FrontS035060,15.8351,5.4405,2.965e-19,2.959e-19,2.069e-19,-0.001,-118.57,0
FrontS035065,15.8152,5.3990,1.179e-19,1.269e-19,1.067e-19,-0.0,-118.11,0
FrontS035073,15.8451,5.4628,2.869e-19,2.865e-19,2.111e-19,0.0,-119.22,0
FrontS035081,15.8440,5.4417,7.571e-19,6.867e-19,4.003e-19,-0.0,-118.61,0
FrontS035083,15.8619,5.4446,1.745e-19,1.785e-19,1.355e-19,0.0,-120.0,0
FrontS035085,15.8428,5.4352,6.441e-19,5.745e-19,3.270e-19,-0.001,-118.38,0
FrontS035093,15.8759,5.4485,1.994e-19,2.047e-19,1.536e-19,0.001,-119.59,0
FrontS035099,15.8571,5.4342,8.721e-19,1.513e-18,3.374e-18,0.0,-117.6,0
FrontS035102,15.8553,5.4384,1.025e-18,1.766e-18,4.113e-18,-0.0,-118.03,0
FrontS035105,15.8635,5.4091,4.577e-20,5.632e-20,6.378e-20,0.0,-118.04,0
FrontS035106,15.8918,5.4268,9.002e-17,2.341e-16,1.250e-15,0.001,-118.91,0
FrontS035110,15.8464,5.4135,1.078e-19,1.164e-19,9.414e-20,0.0,-117.74,0
FrontS035114,15.8952,5.4905,1.030e-18,2.018e-18,5.846e-18,-0.0,-119.78,0
FrontS035117,15.8849,5.4004,2.197e-19,2.351e-19,1.935e-19,0.001,-118.39,0
FrontS035121,15.8588,5.4037,2.385e-19,2.525e-19,1.953e-19,0.0,-117.87,0
FrontS035126,15.8620,5.4718,7.310e-20,8.097e-20,7.124e-20,-0.001,-119.81,0
FrontS035129,15.8482,5.4120,7.605e-19,1.477e-18,4.196e-18,-0.0,-117.69,0
FrontS035136,15.8587,5.4428,4.305e-20,4.713e-20,4.183e-20,-0.0,-119.15,0
FrontS035146,15.8627,5.4361,1.245e-20,1.656e-20,2.100e-20,-0.001,-118.09,0
FrontS035151,15.8832,5.4064,1.678e-14,1.122e-14,3.740e-15,0.0,-118.37,0
FrontS035154,15.8638,5.4366,1.421e-20,1.844e-20,2.312e-20,0.0,-118.65,0
FrontS035155,15.8646,5.4780,1.228e-20,1.573e-20,1.824e-20,0.001,-119.79,0
FrontS035156,15.8605,5.4412,7.814e-20,8.270e-20,6.616e-20,-0.0,-119.46,0
FrontS035162,15.8644,5.4380,5.356e-19,5.109e-19,3.305e-19,0.0,-119.22,0
FrontS035169,15.8817,5.4085,1.202e-19,1.231e-19,9.294e-20,0.001,-118.37,0
FrontS035170,15.8633,5.4372,8.769e-20,9.186e-20,7.518e-20,-0.0,-118.11,0
FrontS035171,15.9236,5.3237,1.854e-19,1.921e-19,1.508e-19,0.0,-118.47,0
FrontS035173,15.8648,5.4479,4.541e-19,8.042e-19,1.900e-18,-0.0,-119.85,0
FrontS035174,15.8569,5.4321,2.314e-19,2.426e-19,1.891e-19,-0.001,-117.82,0
FrontS035184,15.8674,5.4444,1.491e-20,1.946e-20,2.445e-20,0.001,-119.56,0
FrontS035185,15.8622,5.4357,6.900e-19,1.216e-18,2.783e-18,0.0,-117.76,0
FrontS035187,15.8778,5.3713,4.983e-19,8.181e-19,1.653e-18,-0.0,-118.18,0
